cScore,merged_col
high,"An exclusive warehouse, shed available in one of Ahmedabads most upcoming industrial areas NAROL.Wit 1000 Sq-yrd Warehouse/ Godown is available for Sale in Narolgam, Ahmedabad for 3.4 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Sarkhej, Ahmedabad for 31.0 Lac(s)   Warehouse/ Godown is available for Sale in Sarkhej, Ahmedabad for 31.0 Lac(s)"
medium,"Rajlaxmi logistic park, On Ahmedabad Mudra Highway   Warehouse/ Godown is available for Sale in Modasar Bavla, Ahmedabad for 1.3 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Chandlodiya, Ahmedabad for 1.2 Crore(s)   Warehouse/ Godown is available for Sale in Chandlodiya, Ahmedabad for 1.2 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Dariyapur, Ahmedabad for 1.2 Crore(s)   Warehouse/ Godown is available for Sale in Dariyapur, Ahmedabad for 1.2 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Kathwada, Ahmedabad for 35.0 Lac(s)   Warehouse/ Godown is available for Sale in Kathwada, Ahmedabad for 35.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Sale in Gandhi Road, Ahmedabad for 75.0 Lac(s)   Warehouse/ Godown is available for Sale in Gandhi Road, Ahmedabad for 75.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Changodar, Ahmedabad for 25.0 Lac(s)   Warehouse/ Godown is available for Sale in Changodar, Ahmedabad for 25.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Khadia, Ahmedabad for 1.0 Crore(s)   Warehouse/ Godown is available for Sale in Khadia, Ahmedabad for 1.0 Crore(s)"
medium,"The warehouse is available for sale. It covered an area of 23520 sq-ft, it is a good location proper   Warehouse/ Godown is available for Sale in Bavla, Ahmedabad for 4.7 Crore(s)"
medium,"Nearby to sabarmati railway station and metro station   Warehouse/ Godown is available for Sale in Dharmanagar Society, Ahmedabad for 1.1 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Paldi, Ahmedabad for 75.0 Lac(s)   Warehouse/ Godown is available for Sale in Paldi, Ahmedabad for 75.0 Lac(s)"
low," In the locality of Sarkhej Gam, a Warehouse/ Godown is available for Sale with all the facility and   Warehouse/ Godown is available for Sale in Sarkhej, Ahmedabad for 70.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Kalupur, Ahmedabad for 35.0 Lac(s)   Warehouse/ Godown is available for Sale in Kalupur, Ahmedabad for 35.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Narolgam, Ahmedabad for 65.0 Lac(s)   Warehouse/ Godown is available for Sale in Narolgam, Ahmedabad for 65.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Vasna Chacharavadi, Ahmedabad for 40.0 Lac(s)   Warehouse/ Godown is available for Sale in Vasna Chacharavadi, Ahmedabad for 40.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Sanand, Ahmedabad for 4.5 Crore(s)   Warehouse/ Godown is available for Sale in Sanand, Ahmedabad for 4.5 Crore(s)"
low,"The warehouse is available for sale. It covered an area of 3125 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Chamanpura, Ahmedabad for 85.0 Lac(s)"
medium,"Spacious halls per floor,G4 floorPersonal lift for each unitsAttached toilets at every floor   Warehouse/ Godown is available for Sale in Krishna Nagar Saraspur, Ahmedabad for 1.9 Crore(s)"
medium,"The warehouse is available for sale. It covered an area of 1490 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Changodar, Ahmedabad for 46.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Aslali, Ahmedabad for 3.0 Lac(s)   Warehouse/ Godown is available for Sale in Aslali, Ahmedabad for 3.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Aslali, Ahmedabad for 52.0 Lac(s)   Warehouse/ Godown is available for Sale in Aslali, Ahmedabad for 52.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Sale in CTM, Ahmedabad for 50.0 Lac(s)   Warehouse/ Godown is available for Sale in CTM, Ahmedabad for 50.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Bavla, Ahmedabad for 1.4 Crore(s)   Warehouse/ Godown is available for Sale in Bavla, Ahmedabad for 1.4 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Dhandhuka, Ahmedabad for 40.0 Lac(s)   Warehouse/ Godown is available for Sale in Dhandhuka, Ahmedabad for 40.0 Lac(s)"
medium,"About PropertyWe have a two storyGround first second floor warehousegodowngoods storing building whi   Warehouse/ Godown is available for Sale in , Ajmer for 48.50 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Makhupura, Ajmer for 40.0 Lac(s)   Warehouse/ Godown is available for Sale in Makhupura, Ajmer for 40.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Agra Road, Aligarh for 80.0 Lac(s)   Warehouse/ Godown is available for Sale in Agra Road, Aligarh for 80.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Mukundpur, Aligarh    Warehouse/ Godown is available for Sale in Mukundpur, Aligarh "
low,"  Warehouse/ Godown is available for Sale in , Aligarh    Warehouse/ Godown is available for Sale in , Aligarh "
medium,"Available for sale is a spacious 4BHK Villa  warehouse godown located in Transport Nagar, Allahabad.   Warehouse/ Godown is available for Sale in Transport Nagar, Allahabad for 80.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Sale in , Allahabad for 50.0 Lac(s)   Warehouse/ Godown is available for Sale in , Allahabad for 50.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in , Allahabad    Warehouse/ Godown is available for Sale in , Allahabad "
low,"  Warehouse/ Godown is available for Sale in Manauri, Allahabad    Warehouse/ Godown is available for Sale in Manauri, Allahabad "
low,"  Warehouse/ Godown is available for Sale in Kabir Colony, Alwar for 65.0 Lac(s)   Warehouse/ Godown is available for Sale in Kabir Colony, Alwar for 65.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in , Ambala for 23.0 Lac(s)   Warehouse/ Godown is available for Sale in , Ambala for 23.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Sahjadpur Village, Ambala for 1.0 Crore(s)   Warehouse/ Godown is available for Sale in Sahjadpur Village, Ambala for 1.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Nimbhora, Amravati for 4.5 Crore(s)   Warehouse/ Godown is available for Sale in Nimbhora, Amravati for 4.5 Crore(s)"
medium,"useful for every type of imannufacturing ndustry and godown   Warehouse/ Godown is available for Sale in Grand Trunk Road, Amritsar for 1.7 Crore(s)"
low,"  Warehouse/ Godown is located at the advantageous 1st floor in a tower of total 1 floors. FLRADVThe   Warehouse/ Godown is available for Sale in Batala Road Khanna Nagar, Amritsar for 1.7 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Kathu Nangal, Amritsar for 65.0 Lac(s)   Warehouse/ Godown is available for Sale in Kathu Nangal, Amritsar for 65.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in , Anand for 15.0 Lac(s)   Warehouse/ Godown is available for Sale in , Anand for 15.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in , Arrah    Warehouse/ Godown is available for Sale in , Arrah "
medium,"  Warehouse/ Godown is available for Sale in Radha Nagar, Asansol for 26.0 Lac(s)   Warehouse/ Godown is available for Sale in Radha Nagar, Asansol for 26.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Neelasandra, Bangalore for 1.6 Crore(s)   Warehouse/ Godown is available for Sale in Neelasandra, Bangalore for 1.6 Crore(s)"
medium,"haii am selling my 4000sqf gowdan its was very well constructed with excellent quality material and    Warehouse/ Godown is available for Sale in Basapura, Bangalore for 2.0 Crore(s)"
medium,"Building Property Details, Independent Corner Building with good approach Roads. 2400 sqft Corner Si   Warehouse/ Godown is available for Sale in Anthappa Layout, Bangalore for 4.1 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in , Bangalore for 2.7 Crore(s)   Warehouse/ Godown is available for Sale in , Bangalore for 2.7 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Vijayanagar, Bangalore for 3.5 Crore(s)   Warehouse/ Godown is available for Sale in Vijayanagar, Bangalore for 3.5 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Horamavu, Bangalore for 3.3 Crore(s)   Warehouse/ Godown is available for Sale in Horamavu, Bangalore for 3.3 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in , Bangalore for 1.0 Crore(s)   Warehouse/ Godown is available for Sale in , Bangalore for 1.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in , Bangalore for 3.0 Crore(s)   Warehouse/ Godown is available for Sale in , Bangalore for 3.0 Crore(s)"
medium,"Are you in search of a spacious and well-equipped warehouse or godown in the bustling city of Bangal   Warehouse/ Godown is available for Sale in Thanisandra Main Road, Bangalore for 11.3 Crore(s)"
high,"1500 sqft property with a shed built up for 900 sqft ready move in with water storage and a private    Warehouse/ Godown is available for Sale in Badamanavarathekaval, Bangalore for 40.0 Lac(s)"
medium,"peenya phase 1 very good location  in peenya 50 feet road Ground 4 floors 500 kvts.power borewell wa 23000 Sq-ft Warehouse/ Godown is available for Sale in Phase 1 Peenya, Bangalore for 32.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Wilson Garden, Bangalore for 1.8 Crore(s)   Warehouse/ Godown is available for Sale in Wilson Garden, Bangalore for 1.8 Crore(s)"
low,"The warehouse is available for sale. It covered an area of 868 sq-ft, it is a good location property   Warehouse/ Godown is available for Sale in Mahadevapura, Bangalore for 1.1 Crore(s)"
high,"East facing independent property with ample parking space and multiple loading bays for smooth trans 150000 Sq-ft Warehouse/ Godown is available for Sale in Bannerghatta Main Road, Bangalore for 18.0 Lac(s)"
medium,"Industrial land of plot area 11,397 sft. This property is suitable for people companies1. In search  11397 Sq-ft Warehouse/ Godown is available for Sale in Pete Channappa Industrial Estate, Bangalore for 15.9 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Kachohalli, Bangalore for 2.2 Crore(s)   Warehouse/ Godown is available for Sale in Kachohalli, Bangalore for 2.2 Crore(s)"
medium,"commercial land with 11kV electricity and 35kV generator   Warehouse/ Godown is available for Sale in Chikkaballapur, Bangalore for 12.0 Crore(s)"
low,"A Duplex Gowdown Hanger of 1800 sft on a Site Area of 28x40 sft  1120 sft, about 400 meters from Hen   Warehouse/ Godown is available for Sale in Sri Sai Layout, Bangalore for 1.3 Crore(s)"
medium,"The dimensions of the property are 31 x 56.4. 56.4 is to the road. RCC construction. The property ha   Warehouse/ Godown is available for Sale in Koramangala 8th Block, Bangalore for 2.5 Crore(s)"
medium,"The warehouse is available for sale. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Sale in Sunkadakatte, Bangalore for 2.2 Crore(s)"
medium,"It is very closely located to magadi main road and Nice road   Warehouse/ Godown is available for Sale in Kachohalli, Bangalore for 1.3 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Magadi Main Road, Bangalore for 1.7 Crore(s)   Warehouse/ Godown is available for Sale in Magadi Main Road, Bangalore for 1.7 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Chamrajpet, Bangalore for 4.0 Crore(s)   Warehouse/ Godown is available for Sale in Chamrajpet, Bangalore for 4.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Chandra Layout, Bangalore for 3.5 Crore(s)   Warehouse/ Godown is available for Sale in Chandra Layout, Bangalore for 3.5 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Kalasipalya, Bangalore for 3.3 Crore(s)   Warehouse/ Godown is available for Sale in Kalasipalya, Bangalore for 3.3 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Chamrajpet, Bangalore for 4.7 Crore(s)   Warehouse/ Godown is available for Sale in Chamrajpet, Bangalore for 4.7 Crore(s)"
medium,"The warehouse is available for sale. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Sale in Nayanda Halli, Bangalore for 1.2 Crore(s)"
medium,"The warehouse is available for sale. It covered an area of 1200 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Shamana Garden, Bangalore for 2.4 Crore(s)"
low,"The warehouse is available for sale. It covered an area of 5400 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Ranganathapura Kamakshipalya, Bangalore for 3.5 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Begur, Bangalore for 18.0 Crore(s)   Warehouse/ Godown is available for Sale in Begur, Bangalore for 18.0 Crore(s)"
medium,"The warehouse is available for sale. It covered an area of 1200 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Shamana Garden, Bangalore for 2.4 Crore(s)"
low,"The warehouse is available for sale. It covered an area of 5400 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Ranganathapura Kamakshipalya, Bangalore for 3.5 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Begur, Bangalore for 18.0 Crore(s)   Warehouse/ Godown is available for Sale in Begur, Bangalore for 18.0 Crore(s)"
low,"The warehouse is available for sale. It has covered area of 1000 sq-ft, it is a good location proper   Warehouse/ Godown is available for Sale in , Bangalore for 1.1 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Papareddipalya, Bangalore for 5.3 Crore(s)   Warehouse/ Godown is available for Sale in Papareddipalya, Bangalore for 5.3 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Mysore Road, Bangalore for 1.1 Crore(s)   Warehouse/ Godown is available for Sale in Mysore Road, Bangalore for 1.1 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Laxmipura, Bangalore for 1.2 Crore(s)   Warehouse/ Godown is available for Sale in Laxmipura, Bangalore for 1.2 Crore(s)"
medium," The Warehouse/ Godown Apartment constrcution is more than 10 to 15 years old.    Warehouse/ Godown is available for Sale in New Guddadahalli, Bangalore for 4.5 Crore(s)"
medium,"The warehouse is available for sale. It covered an area of 1050 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Kalyan Nagar, Bangalore for 1.0 Crore(s)"
medium,"The warehouse is available for sale. It has covered an area of 8064 sq-ft, it is a good location pro   Warehouse/ Godown is available for Sale in Bommanahalli, Bangalore for 5.2 Crore(s)"
medium,"Industrial Building Warehouse Facing North, overlooking 60ft Road, the property is located nearby of 6429 Sq-ft Warehouse/ Godown is available for Sale in Deepanjali Nagar, Bangalore for 6.5 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Peenya, Bangalore for 1.8 Crore(s)   Warehouse/ Godown is available for Sale in Peenya, Bangalore for 1.8 Crore(s)"
low," This spacious Warehouse/ Godown has age of construction above 20 years. Prestigious banks like HDFC   Warehouse/ Godown is available for Sale in Chamrajpet, Bangalore for 8.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Sampigehalli, Bangalore for 1.80 Lac(s)   Warehouse/ Godown is available for Sale in Sampigehalli, Bangalore for 1.80 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Hongasandra, Bangalore for 1.1 Crore(s)   Warehouse/ Godown is available for Sale in Hongasandra, Bangalore for 1.1 Crore(s)"
low,"The warehouse is available for sale. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Sale in , Bangalore for 14.5 Crore(s)"
medium,"The warehouse is available for sale. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Sale in Makali, Bangalore for 1.6 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in RPC Layout, Bangalore for 1.6 Crore(s)   Warehouse/ Godown is available for Sale in RPC Layout, Bangalore for 1.6 Crore(s)"
low," Prime facilities are easily accessible from this place with Syndicate Bank (4 km ). Other key neigh   Warehouse/ Godown is available for Sale in Singasandra, Bangalore for 3.0 Crore(s)"
medium,"road on all four sides   Warehouse/ Godown is available for Sale in , Bangalore for 15.0 Crore(s)"
medium,"The warehouse is available for sale. It covered an area of 3025 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in , Bangalore for 2.9 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Aduru, Bangalore for 5.67 Lac(s)   Warehouse/ Godown is available for Sale in Aduru, Bangalore for 5.67 Lac(s)"
low,"The warehouse is available for sale. It covered an area of 4000 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Ullal Uppanagar, Bangalore for 3.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Tejaswini Nagar, Bangalore for 18.0 Lac(s)   Warehouse/ Godown is available for Sale in Tejaswini Nagar, Bangalore for 18.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Kalasipalyam New Extension, Bangalore for 9.0 Crore(s)   Warehouse/ Godown is available for Sale in Kalasipalyam New Extension, Bangalore for 9.0 Crore(s)"
medium,"Semi Commercial Godown or Factory, Total 2007 sq. ft, 400ft margin land, Bannerghatta Main Road cros   Warehouse/ Godown is available for Sale in Bannerughatta, Bangalore for 85.0 Lac(s)"
medium,"The warehouse is available for sale. It has covered area of 10500 sq-ft, it is a good location prope   Warehouse/ Godown is available for Sale in Rashtriya Vidyalaya Road, Bangalore for 12.0 Crore(s)"
low,"The warehouse is available for sale. It is a good location property. Please contact for more details   Warehouse/ Godown is available for Sale in Bommanahalli, Bangalore for 3.1 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Kumbarpet, Bangalore for 2.5 Crore(s)   Warehouse/ Godown is available for Sale in Kumbarpet, Bangalore for 2.5 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Peenya, Bangalore for 1.80 Lac(s)   Warehouse/ Godown is available for Sale in Peenya, Bangalore for 1.80 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Bareilly Bisalpur Road, Bareilly for 95.0 Lac(s)   Warehouse/ Godown is available for Sale in Bareilly Bisalpur Road, Bareilly for 95.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Gangapur, Bareilly for 85.0 Lac(s)   Warehouse/ Godown is available for Sale in Gangapur, Bareilly for 85.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Civil Lines, Bareilly for 80.0 Lac(s)   Warehouse/ Godown is available for Sale in Civil Lines, Bareilly for 80.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Aonla, Bareilly for 6.0 Crore(s)   Warehouse/ Godown is available for Sale in Aonla, Bareilly for 6.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Gandhi Nagar, Bareilly for 50.0 Lac(s)   Warehouse/ Godown is available for Sale in Gandhi Nagar, Bareilly for 50.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in , Bareilly for 40.0 Lac(s)   Warehouse/ Godown is available for Sale in , Bareilly for 40.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Transport Nagar, Bareilly for 1.0 Lac(s)   Warehouse/ Godown is available for Sale in Transport Nagar, Bareilly for 1.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Sale in Vadagoan, Belgaum for 70.0 Lac(s)   Warehouse/ Godown is available for Sale in Vadagoan, Belgaum for 70.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Raviwar Peth, Belgaum for 80.0 Lac(s)   Warehouse/ Godown is available for Sale in Raviwar Peth, Belgaum for 80.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Sale in , Belgaum for 1.3 Crore(s)   Warehouse/ Godown is available for Sale in , Belgaum for 1.3 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Kittur, Belgaum    Warehouse/ Godown is available for Sale in Kittur, Belgaum "
low,"  Warehouse/ Godown is available for Sale in Millerpet, Bellary    Warehouse/ Godown is available for Sale in Millerpet, Bellary "
medium,"Bhiwandi is a famous hub for Logistics and Textile Industry. It is a wellconnected region of Maharas   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 99.9 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Kalyan, Beyond Thane for 60.0 Lac(s)   Warehouse/ Godown is available for Sale in Kalyan, Beyond Thane for 60.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Sale in , Beyond Thane for 17.50 Lac(s)   Warehouse/ Godown is available for Sale in , Beyond Thane for 17.50 Lac(s)"
medium,"First 8 warehouses, Bldg no I2,GALA NO 1 TO 8,18000 sq ft   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 4.5 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 4.1 Crore(s)   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 4.1 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 35.0 Lac(s)   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 35.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 25.0 Lac(s)   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 25.0 Lac(s)"
low," Superb location, great for business purposes. A Warehouse/ Godown available in Dombivli East, Thane   Warehouse/ Godown is available for Sale in Dombivli East, Beyond Thane for 12.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 35.0 Lac(s)   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 35.0 Lac(s)"
medium,"The warehouse is available for sale. It has covered area of 275 sq-ft, it is a good location propert   Warehouse/ Godown is available for Sale in Badlapur East, Beyond Thane for 36.0 Lac(s)"
low,"  Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 2.2 Crore(s)   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 2.2 Crore(s)"
medium,"Bhiwandi is a famous hub for Logistics and Textile Industry. It is a wellconnected region of Maharas   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 30.0 Crore(s)"
medium,"Bhiwandi is a famous hub for Logistics and Textile Industry. It is a wellconnected region of Maharas   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 60.0 Crore(s)"
medium,"Bhiwandi is a famous hub for Logistics and Textile Industry. It is a wellconnected region of Maharas   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 5.4 Crore(s)"
medium,"Bhiwandi is a famous hub for Logistics and Textile Industry. It is a wellconnected region of Maharas   Warehouse/ Godown is available for Sale in Bhiwandi, Beyond Thane for 12.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in , Bhagalpur for 4.0 Crore(s)   Warehouse/ Godown is available for Sale in , Bhagalpur for 4.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Nari Road, Bhavnagar for 10.0 Lac(s)   Warehouse/ Godown is available for Sale in Nari Road, Bhavnagar for 10.0 Lac(s)"
medium,"Carpet Area 52,000 sq.ft.Side Height 40 ft.Centre Height 50 ft.Flooring FM2No. Of Docks 8Full length   Warehouse/ Godown is available for Sale in Mumbai Nasik Hwy, Bhiwandi for 16.9 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in , Bhiwandi for 2.5 Crore(s)   Warehouse/ Godown is available for Sale in , Bhiwandi for 2.5 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Kalher, Bhiwandi for 35.0 Lac(s)   Warehouse/ Godown is available for Sale in Kalher, Bhiwandi for 35.0 Lac(s)"
medium,"Location is very prime in main city, Behind Kulkarni hospital, 500mtrs from Vijay sales showroom   Warehouse/ Godown is available for Sale in , Bhiwandi for 1.9 Crore(s)"
medium,"Seize the chance to expand your business with this prime warehouse/godown for sale in Bhiwandi. Don'   Warehouse/ Godown is available for Sale in , Bhiwandi for 1.0 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in , Bhiwandi for 80.0 Lac(s)   Warehouse/ Godown is available for Sale in , Bhiwandi for 80.0 Lac(s)"
medium,"  Warehouse/ Godown is available for Sale in Mankoli, Bhiwandi for 16.0 Lac(s)   Warehouse/ Godown is available for Sale in Mankoli, Bhiwandi for 16.0 Lac(s)"
medium,"Carpet Area 18,000 sq.ft.Side Height 26 ft.Centre Height 32 ft.Flooring TrimaxNo. Of Docks 4Full len   Warehouse/ Godown is available for Sale in Mankoli, Bhiwandi for 6.7 Crore(s)"
high,"Our property boasts a prime location on the main Airport Road, just a quick 10minute drive from the    Warehouse/ Godown is available for Sale in Shanti Nagar, Bhopal for 2.0 Crore(s)"
medium,"  Warehouse/ Godown is available for Sale in Minal Residency, Bhopal for 4.0 Crore(s)   Warehouse/ Godown is available for Sale in Minal Residency, Bhopal for 4.0 Crore(s)"
medium,"2000000 Sq-ft Warehouse/ Godown is available for Sale in Rasulgarh, Bhubaneswar for 5.61 Lac(s) 2000000 Sq-ft Warehouse/ Godown is available for Sale in Rasulgarh, Bhubaneswar for 5.61 Lac(s)"
medium,"  Warehouse/ Godown is available for Sale in Chintamaniswar, Bhubaneswar for 18.0 Crore(s)   Warehouse/ Godown is available for Sale in Chintamaniswar, Bhubaneswar for 18.0 Crore(s)"
low,"  Warehouse/ Godown is available for Sale in Kalarahanga, Bhubaneswar    Warehouse/ Godown is available for Sale in Kalarahanga, Bhubaneswar "
low,"  Warehouse/ Godown is available for Sale in Mancheswar, Bhubaneswar    Warehouse/ Godown is available for Sale in Mancheswar, Bhubaneswar "
low,"  Warehouse/ Godown is available for Sale in Chandrasekharpur, Bhubaneswar    Warehouse/ Godown is available for Sale in Chandrasekharpur, Bhubaneswar "
low,"  Warehouse/ Godown is available for Sale in , Bidar for 4.0 Lac(s)   Warehouse/ Godown is available for Sale in , Bidar for 4.0 Lac(s)"
