cScore,merged_col
medium,"  Industrial Building is available for Rent in HSIDC Industrial Estate, Ambala for 70,000   Industrial Building is available for Rent in HSIDC Industrial Estate, Ambala for 70,000"
medium,"  Industrial Building is available for Rent in , Ambala for 80,000   Industrial Building is available for Rent in , Ambala for 80,000"
low,"  Industrial Building is available for Rent in Lohgarh, Ambala for 40,000   Industrial Building is available for Rent in Lohgarh, Ambala for 40,000"
low,"Property is available for Lease   Industrial Building is available for Rent in Batala Road, Amritsar "
medium,"Our Warehouse is located in Amroha, Uttar pradesh. It is located near the main market of Amroha dist   Industrial Building is available for Rent in , Amroha for 35,000"
medium,"Discover an exceptional opportunity in Magadi Nice Ring Road, Bangalore with this Industrial Buildin   Industrial Building is available for Rent in Nice Ring Road, Bangalore for 1.50 Lac(s)"
high,"Located on the main road is a modern Industrial RCC structure built for multiple activities of engin 174000 Sq-ft Industrial Building is available for Rent in Devanahalli, Bangalore for 75.0 Lac(s)"
medium,"  Industrial Building is available for Rent in 1st Main Road Narayanapura, Bangalore for 2.0 Lac(s)   Industrial Building is available for Rent in 1st Main Road Narayanapura, Bangalore for 2.0 Lac(s)"
high,"A fabulous opportunity to rent a huge Industrial building in the prime location of Rajaji Nagar, Ban   Industrial Building is available for Rent in Block 6th Rajajinagar, Bangalore for 4.22 Lac(s)"
medium,"Position your business in this prime industrial location, designed to support growth and efficiency.   Industrial Building is available for Rent in Doddaballapura Main Road, Bangalore for 28.0 Lac(s)"
high,"ideal property for industry warehouse 16500 Sq-ft Industrial Building is available for Rent in Kachohalli, Bangalore for 3.50 Lac(s)"
medium,"Square feet15,000 square feetindustrial building availble for rent at 2nd stage peenya, Bangalore,     Industrial Building is available for Rent in Phase 2 Peenya, Bangalore for 2.0 Lac(s)"
medium,"The industrial building is available for rent. It has covered an area of 45500 sq-ft, it is a good l   Industrial Building is available for Rent in Dobbaspet, Bangalore for 10.0 Lac(s)"
medium,"Industrial building well located available for rent. Good location. suitable for corporates, startup 44000 Sq-ft Industrial Building is available for Rent in Bashettihalli, Bangalore for 1.50 Lac(s)"
medium,"sutable for 3 star hotel rooms and pg   Industrial Building is available for Rent in Roopena Agrahara, Bangalore for 2.70 Lac(s)"
low,"Industrial building is available for rent. It is a good location property. Please contact for more d   Industrial Building is available for Rent in Siddapura Mavalli, Bangalore for 65,000"
medium,"In the locality of Bommasandra Jigani Link Road, a Industrial Building is available for leaseRent wi   Industrial Building is available for Rent in Bommasandra Industrial Area, Bangalore for 1.20 Lac(s)"
low,"  Industrial Building is available for Rent in , Bangalore for 65,000   Industrial Building is available for Rent in , Bangalore for 65,000"
low,"  Industrial Building is available for Rent in , Bangalore for 4.0 Lac(s)   Industrial Building is available for Rent in , Bangalore for 4.0 Lac(s)"
high,"this property very good connectivity Tumukur  road highway .  borewell. and cavery water.    G.,,3 f 8100 Sq-ft Industrial Building is available for Rent in APMC Yard, Bangalore for 9.5 Crore(s)"
low," If you are looking for a Industrial Building, then here's your chance to get the best deal. An excl   Industrial Building is available for Rent in Bommasandra Industrial Area, Bangalore for 6.0 Lac(s)"
medium,"Make the most of this golden opportunity to establish your business in this impressive Industrial Bu   Industrial Building is available for Rent in Mallasandra Jalahalli West, Bangalore for 2.50 Lac(s)"
medium,"Discover a prime industrial building available for rent in Peenya 2nd Stage, Bangalore. Perfectly su   Industrial Building is available for Rent in Stage 2nd Peenya, Bangalore for 90,000"
medium,"Industrial building is available for rent. This property is ideal for warehousing and manufacturing,   Industrial Building is available for Rent in Vivekananda Layout Doddahalli Chintamani, Bangalore for 6.50 Lac(s)"
medium,"25000 Sqft G PLUS TWO INDUSTRIAL PUPROSE AVAILBLE FOR RENT .   Industrial Building is available for Rent in Bommasandra Jigani Link Road, Bangalore for 8.50 Lac(s)"
medium,"This is an industrial building with 2 floors, ground  first. 3500 Sq-ft Industrial Building is available for Rent in Koramangala, Bangalore for 2.56 Lac(s)"
medium,"Its a Newly constructed Stand alone building on 2 acres of KIADB Land. Ideally suitable for Corporat 90000 Sq-ft Industrial Building is available for Rent in Devanahalli, Bangalore for 55.0 Lac(s)"
medium,"This building is located within Bangalore City, well connected by Metro, Road, etc. very close to Ba 45000 Sq-ft Industrial Building is available for Rent in Konanakunte, Bangalore for 10.20 Lac(s)"
medium,"Discover an exceptional industrial building available for rent in the bustling Phase 7 JP Nagar, Ban   Industrial Building is available for Rent in Phase 7 JP Nagar, Bangalore for 2.0 Lac(s)"
high,"Discover an outstanding opportunity with this Industrial Building available for immediate rental in  10500 Sq-ft Industrial Building is available for Rent in Magadi Main Road, Bangalore for 3.70 Lac(s)"
high,"Self contained 12,800 sqft Brand new building 16.5 feet high RCC roof on ground and first floor with   Industrial Building is available for Rent in Machohalli, Bangalore for 90,000"
medium," A 5 storeyed Industrial Building is located in Saptagiri Layout, Bangalore. Great investment for bu   Industrial Building is available for Rent in Saptagiri Layout Hosakerehalli, Bangalore for 3.50 Lac(s)"
low,"  Industrial Building is available for Rent in Whitefield, Bangalore for 1.10 Lac(s)   Industrial Building is available for Rent in Whitefield, Bangalore for 1.10 Lac(s)"
high,"Unlock the potential of your business with this impressive Industrial Building for Rent in Doddaball 21780 Sq-ft Industrial Building is available for Rent in Doddaballapura, Bangalore for 4.0 Lac(s)"
high,"21000 square feet industrial building for rent suitable for Warehouse, Industries , office space  tr 30000 Sq-ft Industrial Building is available for Rent in Phase 8th JP Nagar, Bangalore for 4.20 Lac(s)"
high,"Presenting an exceptional opportunity for industrial ventures, this strategically located industrial 18000 Sq-ft Industrial Building is available for Rent in Kumbalgodu, Bangalore for 2.25 Lac(s)"
high,"East facing Industrial building beside 80 ft road, near NTTF signal and ABB campus. The property has 1 Acre Industrial Building is available for Rent in Phase 1 Peenya, Bangalore for 15.0 Lac(s)"
high,"It is surrounded by all major reputed Companies with ease of man power availability with good connec   Industrial Building is available for Rent in Whitefield Main Road, Bangalore for 3.0 Lac(s)"
medium,"  Industrial Building is available for Rent in Koramangala Industrial Layout, Bangalore for 3.0 Lac(   Industrial Building is available for Rent in Koramangala Industrial Layout, Bangalore for 3.0 Lac(s)"
medium,"Hi,I am looking for a tenant in our Industrial area property at Kumbalgudu   Industrial Building is available for Rent in KIADB Industrial Area, Bangalore for 7.0 Lac(s)"
high,"Industrial Building is available for rent. It covered area of 9600 sq-ft, it is a good location prop   Industrial Building is available for Rent in Channenahalli, Bangalore for 2.30 Lac(s)"
high,"BRAND NEW FACTORY SPACE AVAILABLE FOR RENT IN HI TECH DEFENSE  AEROSPACE PARK  KIADB INDUSTRIAL AREA   Industrial Building is available for Rent in Devanahalli, Bangalore for 6.50 Lac(s)"
high,"  Industrial Building is available for Rent in Bashettihalli, Bangalore for 2.10 Lac(s)   Industrial Building is available for Rent in Bashettihalli, Bangalore for 2.10 Lac(s)"
medium,"18000 sqft. build-up area is available for rent and more buildup area is also available for rent if    Industrial Building is available for Rent in Vijayapura Town, Bangalore for 3.0 Lac(s)"
high,"Celling height 14 feet  Power 315 kva, Diesel generator 500 kvaWork shop area 18000 sqftOffice area  40000 Sq-ft Industrial Building is available for Rent in Peenya, Bangalore for 4.0 Lac(s)"
high,"This east facing independent property ideally suitable for all kinds industries with available power 60000 Sq-ft Industrial Building is available for Rent in Bommasandra Industrial Area, Bangalore for 6.25 Lac(s)"
medium,"5000 Sq-ft Industrial Building is available for Rent in Mangammanapalya, Bangalore for 1.0 Lac(s) 5000 Sq-ft Industrial Building is available for Rent in Mangammanapalya, Bangalore for 1.0 Lac(s)"
medium,"  Industrial Building is available for Rent in Peenya, Bangalore for 2.0 Lac(s)   Industrial Building is available for Rent in Peenya, Bangalore for 2.0 Lac(s)"
low,"  Industrial Building is available for Rent in Rajaji Nagar Industrial Town, Bangalore for 80,000   Industrial Building is available for Rent in Rajaji Nagar Industrial Town, Bangalore for 80,000"
low,"  Industrial Building is available for Rent in Phase 1 Peenya, Bangalore for 9.0 Lac(s)   Industrial Building is available for Rent in Phase 1 Peenya, Bangalore for 9.0 Lac(s)"
low,"  Industrial Building is available for Rent in , Bangalore for 1.0 Lac(s)   Industrial Building is available for Rent in , Bangalore for 1.0 Lac(s)"
medium,"Industrial building is available for rent. It is a good location property. Please contact for more d   Industrial Building is available for Rent in Gayatrinagar, Bangalore for 20.0 Lac(s)"
low,"  Industrial Building is available for Rent in Bommasandra, Bangalore for 29.87 Lac(s)   Industrial Building is available for Rent in Bommasandra, Bangalore for 29.87 Lac(s)"
medium,"East Facing, vasthu compliant industrial  shed of three floors with  power.1st floor area 30 by 50 s   Industrial Building is available for Rent in Stage 1 Vijayanagar, Bangalore for 30,000"
medium,"  Industrial Building is available for Rent in Phase 8th JP Nagar, Bangalore for 6.50 Lac(s)   Industrial Building is available for Rent in Phase 8th JP Nagar, Bangalore for 6.50 Lac(s)"
low," The location has easy access to, Shri Maruthi Institute of Commerce (0 km ), KTG Hospital (0 km ),    Industrial Building is available for Rent in Hegganahalli, Bangalore for 2.0 Lac(s)"
medium,"  Industrial Building is available for Rent in Stage 2nd Peenya, Bangalore for 5.0 Lac(s)   Industrial Building is available for Rent in Stage 2nd Peenya, Bangalore for 5.0 Lac(s)"
medium,"  Industrial Building is available for Rent in KIADB Industrial Area, Bangalore for 1.0 Lac(s)   Industrial Building is available for Rent in KIADB Industrial Area, Bangalore for 1.0 Lac(s)"
medium,"  Industrial Building is available for Rent in , Bangalore for 2.50 Lac(s)   Industrial Building is available for Rent in , Bangalore for 2.50 Lac(s)"
medium,"Its a southfacing property. we have a dedicated shop floor measuring 1500 square feet as part of off   Industrial Building is available for Rent in Aishwarya Crystal Layout, Bangalore for 1.50 Lac(s)"
high,"Main road, Corner Site Building. 50HP 3 phase power supply available. Rent structure is either full    Industrial Building is available for Rent in Kammagondahalli, Bangalore for 1.0 Lac(s)"
medium,"Industrial Building is available for rent. It has covered area of 2000 sq-ft, it is a good location    Industrial Building is available for Rent in Kalasipalya, Bangalore for 25,000"
medium,"  Industrial Building is available for Rent in Dobbaspet, Bangalore for 7.0 Lac(s)   Industrial Building is available for Rent in Dobbaspet, Bangalore for 7.0 Lac(s)"
medium," This spacious Industrial Building has total 1 floors. Spacious space makes it very suitable for var   Industrial Building is available for Rent in , Bangalore for 95,000"
medium,"West facing property with lift facility and located in the hub of peenya industrial area.   Industrial Building is available for Rent in Peenya, Bangalore for 1.40 Lac(s)"
high,"it a  stand alone building of 5 floors and ground and first floor is furnished and another 3 floors    Industrial Building is available for Rent in Devanahalli, Bangalore for 3.0 Lac(s)"
high,"  Industrial Building is available for Rent in Stage 1st Peenya, Bangalore for 2.0 Lac(s)   Industrial Building is available for Rent in Stage 1st Peenya, Bangalore for 2.0 Lac(s)"
medium,"Industrial building is available for rent.   Industrial Building is available for Rent in Kumbalgodu, Bangalore for 1.80 Lac(s)"
medium,"  Industrial Building is available for Rent in Bommasandra Industrial Area, Bangalore for 1.0 Lac(s)   Industrial Building is available for Rent in Bommasandra Industrial Area, Bangalore for 1.0 Lac(s)"
medium,"Industrial Building available for lease/rent in Peenya II Phase, Bangalore. A good deal and value fo   Industrial Building is available for Rent in Phase 2 Peenya, Bangalore for 8.0 Lac(s)"
low,"  Industrial Building is available for Rent in , Bangalore for 6.0 Lac(s)   Industrial Building is available for Rent in , Bangalore for 6.0 Lac(s)"
low,"  Industrial Building is available for Rent in , Bangalore for 65,000   Industrial Building is available for Rent in , Bangalore for 65,000"
low,"  Industrial Building is available for Rent in Vijayanagar, Bangalore for 1.75 Lac(s)   Industrial Building is available for Rent in Vijayanagar, Bangalore for 1.75 Lac(s)"
medium,"East facing, With Power, Water Connection & Toilets, Large Area without pillars in the middle suitab 1500 Sq-ft Industrial Building is available for Rent in Bannerghatta Main Road, Bangalore for 1.0 Lac(s)"
medium,"  Industrial Building is available for Rent in Peenya, Bangalore for 5.60 Lac(s)   Industrial Building is available for Rent in Peenya, Bangalore for 5.60 Lac(s)"
medium,"  Industrial Building is available for Rent in Kamakshipalya, Bangalore for 1.20 Lac(s)   Industrial Building is available for Rent in Kamakshipalya, Bangalore for 1.20 Lac(s)"
high,"INDUSTRIAL SHED OR WARE HOUSE 11000SQFT WITH WIDE PARKING SPACE, EAST FACE, OWN BORE  WELL 25HP POWE 25000 Sq-ft Industrial Building is available for Rent in Dobbaspet, Bangalore for 1.60 Lac(s)"
high,"ITS A UPCOMING KSSIDC IND AREA, AND VERY NEAR HIGH WAYS AND FUTURE KHB LAYOUT IS ADJACENT TO OUR FAC   Industrial Building is available for Rent in Nelamangala Town, Bangalore for 1.5 Crore(s)"
medium,"constructed building with roof heights is 15 feet front parking 300 sft, well contacted to HAL, MARA   Industrial Building is available for Rent in Basavanagara, Bangalore for 45,000"
medium,"  Industrial Building is available for Rent in Kumbalgodu, Bangalore for 2.50 Lac(s)   Industrial Building is available for Rent in Kumbalgodu, Bangalore for 2.50 Lac(s)"
medium,"Located in the prominent area of Rajaji Nagar Industrial Town in Bangalore, this industrial building   Industrial Building is available for Rent in Rajaji Nagar Industrial Town, Bangalore for 2.0 Lac(s)"
medium,"Industrial Building is available for rent. It has a Covered area of 5200 sq-ft, it is a good locatio   Industrial Building is available for Rent in Thanisandra Main Road, Bangalore for 2.50 Lac(s)"
medium,"Discover this well-maintained industrial building for rent in Bommasandra, Bangalore, with 10 to 15  7400 Sq-ft Industrial Building is available for Rent in Bommasandra, Bangalore for 1.25 Lac(s)"
medium,"Discover an exceptional opportunity in Magadi Nice Ring Road, Bangalore with this Industrial Buildin   Industrial Building is available for Rent in Nice Ring Road, Bangalore for 1.50 Lac(s)"
high,"Industrial building is available for rent. It has a covered area of 16000 sq-ft, it is a good locati 8712 Sq-ft Industrial Building is available for Rent in Bidarahalli, Bangalore for 2.50 Lac(s)"
medium,"sutable for 3 star hotel rooms and pg   Industrial Building is available for Rent in Roopena Agrahara, Bangalore for 2.70 Lac(s)"
medium,"  Industrial Building is available for Rent in Stage 2nd Peenya, Bangalore for 1.95 Lac(s)   Industrial Building is available for Rent in Stage 2nd Peenya, Bangalore for 1.95 Lac(s)"
medium,"The property is a stand alone campus with a 20,000 sft ground floor industrial building built on an    Industrial Building is available for Rent in HAL Old Airport Road, Bangalore for 10.0 Lac(s)"
medium,"An industrial building is up for rent in Dabaspete, Bangalore. This property in a prime locality is    Industrial Building is available for Rent in Dobbaspet, Bangalore for 3.0 Lac(s)"
low,"  Industrial Building is available for Rent in Sarjapura Attibele Road, Bangalore for 1.30 Lac(s)   Industrial Building is available for Rent in Sarjapura Attibele Road, Bangalore for 1.30 Lac(s)"
medium,"THIS IS INDUSTRIAL CONVERTED LAND .CONSTRUCTION IS GOING ON   Industrial Building is available for Rent in T Begur, Bangalore for 1.20 Lac(s)"
low,"  Industrial Building is available for Rent in Jigani Industrial Area, Bangalore for 2.0 Lac(s)   Industrial Building is available for Rent in Jigani Industrial Area, Bangalore for 2.0 Lac(s)"
low,"  Industrial Building is available for Rent in Yeswanthpur, Bangalore for 85,000   Industrial Building is available for Rent in Yeswanthpur, Bangalore for 85,000"
low,"  Industrial Building is available for Rent in Konanakunte, Bangalore for 1.80 Lac(s)   Industrial Building is available for Rent in Konanakunte, Bangalore for 1.80 Lac(s)"
low,"  Industrial Building is available for Rent in Mysore Road, Bangalore for 1.20 Lac(s)   Industrial Building is available for Rent in Mysore Road, Bangalore for 1.20 Lac(s)"
medium,"  Industrial Building is available for Rent in Yeswanthpur, Bangalore for 3.60 Lac(s)   Industrial Building is available for Rent in Yeswanthpur, Bangalore for 3.60 Lac(s)"
medium,"Located in the vibrant district of Seegehalli, Bangalore, this expansive industrial building spans a   Industrial Building is available for Rent in Seegehalli, Bangalore for 1.50 Lac(s)"
medium,"We have industrial sheds of 4800 sq.ft, 3000 sq.ft ,and 2000 sq.ft. This is a fully enclosed secure    Industrial Building is available for Rent in Attibele Industrial Area, Bangalore for 75,000"
low,"  Industrial Building is available for Rent in Prakash Nagar Rajajinagar, Bangalore for 40,000   Industrial Building is available for Rent in Prakash Nagar Rajajinagar, Bangalore for 40,000"
medium,"CORNER  , RCC BUILDING,WILL PROVIDE POWER AS REQUIRED   Industrial Building is available for Rent in Peenya, Bangalore for 85,000"
high,"Suitable for School, Nursing College, Garments, Industry, Warehouse. Indoor Kids Arena, Just 500 Mtr 6500 Sq-ft Industrial Building is available for Rent in Hulimavu, Bangalore for 4.20 Lac(s)"
medium,"Industrial building, near Biocon park, RCC building with staff cabin  owner cabin with separate entr   Industrial Building is available for Rent in Yarandahalli, Bangalore for 1.50 Lac(s)"
medium,"  Industrial Building is available for Rent in Rajajinagar, Bangalore for 1.25 Lac(s)   Industrial Building is available for Rent in Rajajinagar, Bangalore for 1.25 Lac(s)"
low,"  Industrial Building is available for Rent in , Bangalore for 5,000   Industrial Building is available for Rent in , Bangalore for 5,000"
high,"This 15600 SFT with  mezzanine floor ,new  industrial building is immediately available on rental ba   Industrial Building is available for Rent in Harohalli, Bangalore for 2.80 Lac(s)"
low,"Industrial building is available for rent. It is a good location property. Please contact for more d   Industrial Building is available for Rent in Kamakshipalya, Bangalore for 60,000"
low,"  Industrial Building is available for Rent in , Bangalore for 2.92 Lac(s)   Industrial Building is available for Rent in , Bangalore for 2.92 Lac(s)"
low,"  Industrial Building is available for Rent in Chamrajpet, Bangalore for 2.40 Lac(s)   Industrial Building is available for Rent in Chamrajpet, Bangalore for 2.40 Lac(s)"
low,"  Industrial Building is available for Rent in Phase 3 Peenya, Bangalore for 7.0 Lac(s)   Industrial Building is available for Rent in Phase 3 Peenya, Bangalore for 7.0 Lac(s)"
low,"  Industrial Building is available for Rent in Mysore Road, Bangalore for 20,000   Industrial Building is available for Rent in Mysore Road, Bangalore for 20,000"
high,"5600 sq ft x 2 floor 11200 sqft is the total area A North facing Industrial Building located in Kumb 6000 Sq-ft Industrial Building is available for Rent in Kumbalgodu, Bangalore for 1.80 Lac(s)"
medium,"Industrial building is available for rent. It is a good location property. Please contact for more d   Industrial Building is available for Rent in Machohalli, Bangalore for 26,000"
low,"Industrial building is available for rent. It has a covered area of 1500 sq-ft, it is a good locatio   Industrial Building is available for Rent in Kamakshipalya, Bangalore for 27,500"
low,"  Industrial Building is available for Rent in Nagdevanahalli, Bangalore for 1.50 Lac(s)   Industrial Building is available for Rent in Nagdevanahalli, Bangalore for 1.50 Lac(s)"
low,"  Industrial Building is available for Rent in Basavanagara, Bangalore for 45,000   Industrial Building is available for Rent in Basavanagara, Bangalore for 45,000"
high,"3 floor building with basement having ample ventilation and sunlight  .ground and first floor are du 3250 Sq-ft Industrial Building is available for Rent in Arekempanahalli, Bangalore for 1.30 Lac(s)"
medium,"Industrial building is available for rent. It is a good location property. Please contact for more d   Industrial Building is available for Rent in Hoskote, Bangalore for 1.10 Lac(s)"
high,"Industrial RCC building for rent of ground and 1st floor total 5,400 sqft Newly constructed multisto 5200 Sq-ft Industrial Building is available for Rent in Sunkadakatte, Bangalore for 95,000"
medium,"Sited in one of the prominent industrial areas of Bangalore with excellent connectivity to major par   Industrial Building is available for Rent in Peenya, Bangalore for 4.50 Lac(s)"
low," This Industrial Building is built over 4 floors. The construction has been done keeping in view bus   Industrial Building is available for Rent in , Bangalore for 1.25 Lac(s)"
medium,"  Industrial Building is available for Rent in Thanisandra, Bangalore for 1.50 Lac(s)   Industrial Building is available for Rent in Thanisandra, Bangalore for 1.50 Lac(s)"
low," A 3 storeyed Industrial Building is located in Sunkadakatte, Bangalore. Great investment for busine   Industrial Building is available for Rent in Sunkadakatte, Bangalore for 2.25 Lac(s)"
low,"  Industrial Building is made upto 4 floors. The place is build keeping business needs in mind. It c 1300 Sq-ft Industrial Building is available for Rent in Magadi Main Road, Bangalore for 90,000"
medium,"its near main road .East Facing 20 by 20 sq ft shed with 10 Hp power   Industrial Building is available for Rent in Mudalapalya, Bangalore for 20,000"
medium,"Welcome to a prime location for industrial growth in Bangalore, the Peenya Industrial Area. We are e   Industrial Building is available for Rent in Peenya, Bangalore for 80,000"
medium,"  Industrial Building is available for Rent in Block 6th Rajajinagar, Bangalore for 40,000   Industrial Building is available for Rent in Block 6th Rajajinagar, Bangalore for 40,000"
medium,"Near to Main Road, Bus Stop, Market,East Facing, Near to supermarket   Industrial Building is available for Rent in Mudalapalya, Bangalore for 20,000"
medium,"For Rent  and Lease Suitable for all types of Industries, Godown   Industrial Building is available for Rent in Rajaji Nagar Industrial Town, Bangalore for 1.20 Lac(s)"
medium,"  Industrial Building is available for Rent in Tharabanahalli, Bangalore for 25,000   Industrial Building is available for Rent in Tharabanahalli, Bangalore for 25,000"
low,"  Industrial Building is available for Rent in Stage 2nd Peenya, Bangalore for 4.50 Lac(s)   Industrial Building is available for Rent in Stage 2nd Peenya, Bangalore for 4.50 Lac(s)"
medium,"Located in one of the prominent business areas of Bangalore with excellent connectivity to useful fa 7150 Sq-ft Industrial Building is available for Rent in Kamakshipalya, Bangalore for 3.25 Lac(s)"
medium,"GOOD LOCALITY AND BEST CONSTRUCTION   Industrial Building is available for Rent in Kumbalgodu, Bangalore for 1.51 Lac(s)"
medium,"Unlock vast industrial potential with this versatile Industrial Building for rent in the strategic l   Industrial Building is available for Rent in Bommasandra Jigani Link Road, Bangalore for 1.75 Lac(s)"
low,"  Industrial Building is made upto 4 floors. The place is build keeping business needs in mind. It c   Industrial Building is available for Rent in Phase 8th JP Nagar, Bangalore for 3.0 Lac(s)"
medium,"  Industrial Building is available for Rent in Kamakshipalya, Bangalore for 75,000   Industrial Building is available for Rent in Kamakshipalya, Bangalore for 75,000"
high,"Just 6 months old building located in prime area for PG or co living. Immediately available for rent 1200 Sq-ft Industrial Building is available for Rent in Neeladri Nagar, Bangalore for 2.10 Lac(s)"
medium,"Discover this expansive 6,400 sq-ft industrial building available for rent in Andrahalli, Bangalore.   Industrial Building is available for Rent in Shushruti Nagar, Bangalore for 1.60 Lac(s)"
medium,"  Industrial Building is available for Rent in Kumbalgodu, Bangalore for 1.20 Lac(s)   Industrial Building is available for Rent in Kumbalgodu, Bangalore for 1.20 Lac(s)"
low,"  Industrial Building is available for Rent in Yeswanthpur, Bangalore for 46,000   Industrial Building is available for Rent in Yeswanthpur, Bangalore for 46,000"
low,"  Industrial Building is available for Rent in , Bangalore for 1.20 Lac(s)   Industrial Building is available for Rent in , Bangalore for 1.20 Lac(s)"
medium,"Incomegenerating 6400 sqft property in Hongasandra Bommanahalli. Offers INR 150,000 monthly income,    Industrial Building is available for Rent in Mico Layout Hongasandra, Bangalore for 1.50 Lac(s)"
medium,"suitable for all types of industries and easy for transportation   Industrial Building is available for Rent in Peenya, Bangalore for 1.14 Lac(s)"
medium,"1. Spacious Office cabin.2. Office Furniture.3. Garment manufacturing machinery.4. RoofTop Fabric Cu   Industrial Building is available for Rent in Yesvantpur Industrial Suburb, Bangalore for 2.50 Lac(s)"
medium,"Industrial buolding is available for rent. It has a covered area of 2100 sq-ft, it is a good locatio   Industrial Building is available for Rent in Bommasandra Jigani Link Road, Bangalore for 65,000"
low,"Industrial Building is available for rent. It has a Covered area of 4000 sq-ft, it is a good locatio   Industrial Building is available for Rent in Doresanipalya, Bangalore for 1.0 Lac(s)"
high,"on Main Mumbai Bangalore national Highway opposite Madavara Metro Station, and Bangalore Internation   Industrial Building is available for Rent in Madavara, Bangalore for 10.0 Lac(s)"
low,"  Industrial Building is available for Rent in Nayanda Halli, Bangalore for 1.30 Lac(s)   Industrial Building is available for Rent in Nayanda Halli, Bangalore for 1.30 Lac(s)"
medium,"East facing.  I floor with mezzaine floor.  Presently running as industrial component manufacturing  3200 Sq-ft Industrial Building is available for Rent in Electronic City, Bangalore for 70,000"
medium,"Unlock the potential for your business with this spacious industrial building, now available for ren   Industrial Building is available for Rent in Nelamangala Town, Bangalore for 5.0 Lac(s)"
medium,"4500Sq.Ft of Commercial and Industrial Space.2nd and 3rd floor available for Rent. Each floor has 21 2400 Sq-ft Industrial Building is available for Rent in Yelachenahalli, Bangalore for 1.20 Lac(s)"
medium,"Existing garments factory is getting vacated and is suitable for running garments and for gowdown, p   Industrial Building is available for Rent in Kaveri Pura, Bangalore for 15,000"
medium,"Industrial Building is available for rent. It has covered area of 10000 sq-ft, it is a good location   Industrial Building is available for Rent in Jigani Industrial Area, Bangalore for 2.50 Lac(s)"
