cScore,merged_col
medium,"  Commercial Shop is available for Rent in , Agra for 25,000   Commercial Shop is available for Rent in , Agra for 25,000"
low,"  Commercial Showroom is available for Rent in Belanganj, Agra for 2.0 Lac(s)   Commercial Showroom is available for Rent in Belanganj, Agra for 2.0 Lac(s)"
low," It's a Ground floor Commercial Shop . The Commercial Shop Apartment construction is more than 10 to   Commercial Shop is available for Rent in Kaulakha, Agra for 5,000"
low,"  Commercial Showroom is available for Rent in Shamshabad, Agra for 50,000   Commercial Showroom is available for Rent in Shamshabad, Agra for 50,000"
low,"  Commercial Shop is available for Rent in , Agra for 25,000   Commercial Shop is available for Rent in , Agra for 25,000"
medium,"  Commercial Showroom is available for Rent in Phase 2 Taj Nagri, Agra for 25,000   Commercial Showroom is available for Rent in Phase 2 Taj Nagri, Agra for 25,000"
medium,"Hall for rent on 1st floor in transport nagar main road,New constructionGranite flooringPrime locati 1200 Sq-ft Commercial Showroom is available for Rent in Transport Nagar, Agra for 30,000"
low,"  Commercial Shop is available for Rent in New Agra Colony, Agra for 45,000   Commercial Shop is available for Rent in New Agra Colony, Agra for 45,000"
medium,"  Commercial Showroom is available for Rent in Sector 12 Avas Vikas Colony, Agra for 25,000   Commercial Showroom is available for Rent in Sector 12 Avas Vikas Colony, Agra for 25,000"
medium,"HALL FOR RENT  LEASEUseful For CAR SHOWROOM, TWOWHEELER SHOWROOM, GODOWN, COACHING CENTRE, MARKET  W   Commercial Showroom is available for Rent in Hathras Road Foundry Nagar, Agra for 2.70 Lac(s)"
low,"  Commercial Showroom is available for Rent in Etawah Road, Agra for 15,000   Commercial Showroom is available for Rent in Etawah Road, Agra for 15,000"
low,"  Commercial Showroom is available for Rent in Fatehabad Road, Agra for 1.50 Lac(s)   Commercial Showroom is available for Rent in Fatehabad Road, Agra for 1.50 Lac(s)"
medium,"Commercial showroom is available for rent. It is a good location property. Please contact for more d   Commercial Showroom is available for Rent in , Agra for 75,000"
medium,"in main market   Commercial Shop is available for Rent in Kamla nagar, Agra for 45,000"
medium,"near Hyundai showroom langde ki chowki agra   Commercial Shop is available for Rent in Kamla nagar, Agra for 21,000"
medium,"situated on MG road just besides Tanishq showroom   Commercial Shop is available for Rent in MG Road 2, Agra for 45,000"
medium,"Commercial shop is available for rent. It covered area of 300 sq-ft, it is a good location property.   Commercial Shop is available for Rent in Kamla nagar, Agra for 25,000"
medium,"  Commercial Shop is available for Rent in Sikandra, Agra for 15,000   Commercial Shop is available for Rent in Sikandra, Agra for 15,000"
medium,"Commercial showroom is available for rent.   Commercial Showroom is available for Rent in , Agra for 1.0 Lac(s)"
low,"  Commercial Shop is available for Rent in Sadar Bazaar, Agra for 25,000   Commercial Shop is available for Rent in Sadar Bazaar, Agra for 25,000"
high,"Available room in Gandhi Nagar Crossing, Civil Lines, 282003  c a l l 8 0 7 7 5 9 3 0 2 1   Commercial Shop is available for Rent in Gandhi Nagar, Agra for 25,000"
low,"  Commercial Showroom is available for Rent in Rohta, Agra for 20,000   Commercial Showroom is available for Rent in Rohta, Agra for 20,000"
low,"  Commercial Showroom is available for Rent in Manas Nagar, Agra for 50,000   Commercial Showroom is available for Rent in Manas Nagar, Agra for 50,000"
medium,"  Commercial Shop is available for Rent in Sadar Bazaar, Agra for 40,000   Commercial Shop is available for Rent in Sadar Bazaar, Agra for 40,000"
high,"This shop dimensions are 24 length 16width feet. Preferred tenants are showroom, retail shop keeper  350 Sq-ft Commercial Showroom is available for Rent in Sanjay Place, Agra for 34,000"
medium,"BS Shanti Square,Shop 7, Ground Floor, New Agra ColonyDream location for your business with very ver   Commercial Shop is available for Rent in New Agra Colony, Agra for 20,000"
medium,"  Commercial Shop is available for Rent in Tajganj, Agra for 8,000   Commercial Shop is available for Rent in Tajganj, Agra for 8,000"
medium,"near isbt and at main road , good for business purposes  like CORPORATE OFFICE , COMPANY OFFICE cour   Commercial Shop is available for Rent in Transport Nagar, Agra for 7,990"
low,"  Commercial Shop is available for Rent in Arjun Nagar, Agra for 9,000   Commercial Shop is available for Rent in Arjun Nagar, Agra for 9,000"
medium,"Large shop having1400sq ft area in main market near hing ki mandi having safety security as well as    Commercial Shop is available for Rent in Mantola, Agra for 40,000"
low,"  Commercial Showroom is available for Rent in Sewla Jatt, Agra for 50,000   Commercial Showroom is available for Rent in Sewla Jatt, Agra for 50,000"
medium,"  Commercial Showroom is available for Rent in Nuhai Industrial area, Agra for 5.0 Lac(s)   Commercial Showroom is available for Rent in Nuhai Industrial area, Agra for 5.0 Lac(s)"
medium,"  Commercial Shop is located at 1st floor. It offers an unmatched view of Main Road in front. Commer   Commercial Shop is available for Rent in Sikandra Bodla Road, Agra for 20,000"
low,"  Commercial Shop is available for Rent in Shahganj, Agra for 15,000   Commercial Shop is available for Rent in Shahganj, Agra for 15,000"
low,"  Commercial Shop is available for Rent in Sadar Bazaar, Agra for 25,000   Commercial Shop is available for Rent in Sadar Bazaar, Agra for 25,000"
low,"  Commercial Shop is available for Rent in Patholi, Agra for 10,000   Commercial Shop is available for Rent in Patholi, Agra for 10,000"
medium,"  Commercial Shop is available for Rent in Paschim Puri, Agra for 25,000   Commercial Shop is available for Rent in Paschim Puri, Agra for 25,000"
medium,"  Commercial Showroom is available for Rent in Sector 11 Avas Vikas Colony, Agra for 52,000   Commercial Showroom is available for Rent in Sector 11 Avas Vikas Colony, Agra for 52,000"
medium,"Shops in the heart of Shahganj Area, Newly Built shops with security and parking space.   Commercial Shop is available for Rent in Rui Ki Mandi, Agra for 6,000"
low,"Commercial showroom is available for rent. It is a good location property. Please contact for more d   Commercial Showroom is available for Rent in Kamla nagar, Agra for 1.50 Lac(s)"
low,"  Commercial Shop is available for Rent in Avas Vikas Colony, Agra for 8,000   Commercial Shop is available for Rent in Avas Vikas Colony, Agra for 8,000"
low,"  Commercial Shop is available for Rent in Sanjay Place, Agra for 80,000   Commercial Shop is available for Rent in Sanjay Place, Agra for 80,000"
low,"  Commercial Shop is available for Rent in Transport Nagar, Agra for 15,000   Commercial Shop is available for Rent in Transport Nagar, Agra for 15,000"
medium,"open area... shermukhi facing. in market area.   Commercial Shop is available for Rent in Dayal Bagh, Agra for 7,500"
low,"  Commercial Shop is available for Rent in Awadh Puri, Agra for 5,000   Commercial Shop is available for Rent in Awadh Puri, Agra for 5,000"
medium,"  Commercial Shop is available for Rent in Talganj, Agra for 50,000   Commercial Shop is available for Rent in Talganj, Agra for 50,000"
medium,"  Commercial Shop is available for Rent in Nagla Prithvinath, Agra for 10,000   Commercial Shop is available for Rent in Nagla Prithvinath, Agra for 10,000"
low,"  Commercial Showroom is available for Rent in Rohta, Agra for 1.0 Lac(s)   Commercial Showroom is available for Rent in Rohta, Agra for 1.0 Lac(s)"
medium,"Only for Doctors Clinic with medicine shop not and for food sitting outlet   Commercial Shop is available for Rent in Sadar Bazaar, Agra for 40,000"
low,"  Commercial Shop is available for Rent in Dayal Bagh, Agra for 7,000   Commercial Shop is available for Rent in Dayal Bagh, Agra for 7,000"
medium,"The property is in the main furniture market of agra and has about 600 feet in the ground floor with 1800 Sq-ft Commercial Showroom is available for Rent in Garhia Azam Khan, Agra for 30,000"
medium,"Commercial Showroom main road facing on upper ground level   Commercial Showroom is available for Rent in Trans Yamuna Colony, Agra for 45,000"
low,"  Commercial Shop is available for Rent in Maruti City Road, Agra for 10,000   Commercial Shop is available for Rent in Maruti City Road, Agra for 10,000"
medium,"on main kamla nagar road..in front of canara bank   Commercial Shop is available for Rent in Kamla nagar, Agra for 12,000"
medium,"A commercial space situated on the upper ground floor, encompassing 510 square feet of carpet area,    Commercial Shop is available for Rent in Khandari, Agra for 45,000"
medium,"  Commercial Showroom is available for Rent in Paschim Puri, Agra for 75,000   Commercial Showroom is available for Rent in Paschim Puri, Agra for 75,000"
low,"  Commercial Showroom is available for Rent in Ram Bagh, Agra for 30,000   Commercial Showroom is available for Rent in Ram Bagh, Agra for 30,000"
low,"  Commercial Shop is available for Rent in Fatehabad Road, Agra for 20,000   Commercial Shop is available for Rent in Fatehabad Road, Agra for 20,000"
medium,"Step into the epitome of commercial excellence with this prime opportunity - a spacious Commercial S   Commercial Showroom is available for Rent in Khandari Crossing, Agra for 2.10 Lac(s)"
medium,"The shop is located at the main market of kamla nagar, agra. It has full visibility from the road. W   Commercial Showroom is available for Rent in Kamla nagar, Agra for 1.50 Lac(s)"
medium,"  Commercial Shop is available for Rent in Sikandra, Agra for 15,000   Commercial Shop is available for Rent in Sikandra, Agra for 15,000"
low,"  Commercial Shop is available for Rent in Sadar Bazaar, Agra for 50,000   Commercial Shop is available for Rent in Sadar Bazaar, Agra for 50,000"
medium,"  Commercial Shop is available for Rent in Sikandra Bodla Road, Agra for 30,000   Commercial Shop is available for Rent in Sikandra Bodla Road, Agra for 30,000"
low,"  Commercial Shop is available for Rent in Sanjay Place, Agra for 40,000   Commercial Shop is available for Rent in Sanjay Place, Agra for 40,000"
medium,"  Commercial Shop is available for Rent in Phase 1 Taj Nagari, Agra for 15,000   Commercial Shop is available for Rent in Phase 1 Taj Nagari, Agra for 15,000"
low,"  Commercial Shop is available for Rent in Sikandra Bodla Road, Agra for 30,000   Commercial Shop is available for Rent in Sikandra Bodla Road, Agra for 30,000"
medium,"Brand new construction, spacious 400 sq ft. shop,  with false ceiling  inbuilt lighting, glass door    Commercial Shop is available for Rent in , Agra for 17,000"
low,"  Commercial Showroom is available for Rent in Sector 1 Bodla, Agra for 25,000   Commercial Showroom is available for Rent in Sector 1 Bodla, Agra for 25,000"
low,"  Commercial Showroom is available for Rent in Phase 1 Taj Nagari, Agra for 5.0 Lac(s)   Commercial Showroom is available for Rent in Phase 1 Taj Nagari, Agra for 5.0 Lac(s)"
medium,"These are 2 shops covered area 560 sqft each. Shops are just opposite to suresh chand dinesh chand a   Commercial Showroom is available for Rent in , Agra for 1.20 Lac(s)"
high,"The property is located in a prime area on Shastripuram Road and features an attached bathroom, alon 1800 Sq-ft Commercial Showroom is available for Rent in Shastri Puram Road, Agra for 30,000"
medium,"  Commercial Shop is available for Rent in Kamla nagar, Agra for 1.50 Lac(s)   Commercial Shop is available for Rent in Kamla nagar, Agra for 1.50 Lac(s)"
medium,"Commercial shop is available for rent.   Commercial Shop is available for Rent in Awas Vikas Colony Sector-4A, Agra for 8,000"
low,"  Commercial Shop is available for Rent in Bichpuri, Agra for 30,000   Commercial Shop is available for Rent in Bichpuri, Agra for 30,000"
low,"  Commercial Shop is available for Rent in Belanganj, Agra for 2,000   Commercial Shop is available for Rent in Belanganj, Agra for 2,000"
low,"  Commercial Showroom is available for Rent in Gandhi Nagar, Agra for 80,000   Commercial Showroom is available for Rent in Gandhi Nagar, Agra for 80,000"
medium,"Hot place in Agra   Commercial Showroom is available for Rent in , Agra for 1.30 Lac(s)"
medium,"Seize the opportunity to establish your business in a newly constructed commercial showroom for rent   Commercial Showroom is available for Rent in Sector 12 Avas Vikas Colony, Agra for 60,000"
medium,"  Commercial Shop is available for Rent in Kargil Petrol Pump, Agra for 15,000   Commercial Shop is available for Rent in Kargil Petrol Pump, Agra for 15,000"
medium,"In front of Main Road 100ft and spacious parking for customers, Already 7 Franchises owners have sta   Commercial Shop is available for Rent in Sector 11 Avas Vikas Colony, Agra for 25,000"
low,"  Commercial Shop is available for Rent in Phase 1 Taj Nagari, Agra    Commercial Shop is available for Rent in Phase 1 Taj Nagari, Agra "
medium,"Property available for Rent  Revenue Sharing Basis.650 sqft  1450 sqft  1450 . Ground  second floor    Commercial Showroom is available for Rent in Sikandra, Agra for 40,000"
medium,"This Property is Available on Main Chowraha and Road Facing. The Area nearby area is Very Popular.   Commercial Shop is available for Rent in Pratap Nagar, Agra for 7,500"
medium,"i want to rent out this property in kamla nagar agra   Commercial Showroom is available for Rent in Kamla nagar, Agra for 35,000"
medium,"Presenting a remarkable opportunity to boost your business with this intellectually crafted Commerci   Commercial Showroom is available for Rent in Chitale Road, Ahmadnagar for 78,000"
medium,"Commercial shop is available for rent. It is a good location property. Please contact for more detai   Commercial Shop is available for Rent in Savedi, Ahmadnagar for 20,000"
medium,"  Commercial Shop is available for Rent in , Ahmadnagar for 60,000   Commercial Shop is available for Rent in , Ahmadnagar for 60,000"
low,"  Commercial Shop is available for Rent in Savedi, Ahmadnagar for 10,000   Commercial Shop is available for Rent in Savedi, Ahmadnagar for 10,000"
low,"  Commercial Showroom is available for Rent in Nagapur, Ahmadnagar for 5.0 Lac(s)   Commercial Showroom is available for Rent in Nagapur, Ahmadnagar for 5.0 Lac(s)"
medium,"  Commercial Showroom is available for Rent in , Ahmadnagar for 3.50 Lac(s)   Commercial Showroom is available for Rent in , Ahmadnagar for 3.50 Lac(s)"
low,"  Commercial Shop is available for Rent in Savedi, Ahmadnagar for 1.98 Lac(s)   Commercial Shop is available for Rent in Savedi, Ahmadnagar for 1.98 Lac(s)"
low,"  Commercial Shop is available for Rent in Savedi, Ahmadnagar for 70,000   Commercial Shop is available for Rent in Savedi, Ahmadnagar for 70,000"
medium,"  Commercial Showroom is available for Rent in MG Road, Ahmadnagar for 1.25 Lac(s)   Commercial Showroom is available for Rent in MG Road, Ahmadnagar for 1.25 Lac(s)"
low,"  Commercial Shop is available for Rent in Bhingar, Ahmadnagar for 7,000   Commercial Shop is available for Rent in Bhingar, Ahmadnagar for 7,000"
low,"  Commercial Shop is available for Rent in Tarakpur, Ahmadnagar for 15,000   Commercial Shop is available for Rent in Tarakpur, Ahmadnagar for 15,000"
low,"  Commercial Shop is available for Rent in Pipeline Road, Ahmadnagar for 30,000   Commercial Shop is available for Rent in Pipeline Road, Ahmadnagar for 30,000"
high,"Its proper in the city and on road property 1000 Sq-ft Commercial Shop is available for Rent in MG Road, Ahmadnagar for 15,000"
medium,"  Commercial Shop is available for Rent in Saras Nagar, Ahmadnagar for 5,000   Commercial Shop is available for Rent in Saras Nagar, Ahmadnagar for 5,000"
medium,"  Commercial Showroom is available for Rent in MIRC Ahmednagar, Ahmadnagar for 1.30 Lac(s)   Commercial Showroom is available for Rent in MIRC Ahmednagar, Ahmadnagar for 1.30 Lac(s)"
medium,"Commercial showroom is available for rent. It has carpet area of 1850 sq-ft, it is a good location p   Commercial Showroom is available for Rent in , Ahmadnagar for 1.90 Lac(s)"
medium,"  Commercial Shop is available for Rent in , Ahmadnagar for 4,000   Commercial Shop is available for Rent in , Ahmadnagar for 4,000"
low,"  Commercial Shop is available for Rent in Pipeline Road, Ahmadnagar for 7,500   Commercial Shop is available for Rent in Pipeline Road, Ahmadnagar for 7,500"
medium,"Restaurant, best location, prime location, all amenities,   Commercial Showroom is available for Rent in Kamargaon, Ahmadnagar for 40,000"
medium,"Commercial shop is available for rent.   Commercial Shop is available for Rent in , Ahmadnagar for 18,000"
medium,"Commercial shop is available for rent. It is a good location property. Please contact for more detai   Commercial Shop is available for Rent in Sangamner, Ahmadnagar for 35,000"
medium,"  Commercial Shop is available for Rent in Sangamner, Ahmadnagar for 20,000   Commercial Shop is available for Rent in Sangamner, Ahmadnagar for 20,000"
low,"Commercial shop is available for rent. It is a good location property. Please contact for more detai   Commercial Shop is available for Rent in Nagapur, Ahmadnagar for 6,000"
low,"  Commercial Shop is available for Rent in Shevgaon, Ahmadnagar for 7,000   Commercial Shop is available for Rent in Shevgaon, Ahmadnagar for 7,000"
medium,"  Commercial Showroom is available for Rent in Ahmednagar, Ahmadnagar for 4.0 Lac(s)   Commercial Showroom is available for Rent in Ahmednagar, Ahmadnagar for 4.0 Lac(s)"
low,"  Commercial Shop is available for Rent in MIDC, Ahmadnagar for 8,000   Commercial Shop is available for Rent in MIDC, Ahmadnagar for 8,000"
low,"  Commercial Showroom is available for Rent in MG Road, Ahmadnagar for 1.80 Lac(s)   Commercial Showroom is available for Rent in MG Road, Ahmadnagar for 1.80 Lac(s)"
low,"  Commercial Shop is available for Rent in Sarjepura City, Ahmadnagar for 15,000   Commercial Shop is available for Rent in Sarjepura City, Ahmadnagar for 15,000"
low,"  Commercial Shop is available for Rent in Saras Nagar, Ahmadnagar    Commercial Shop is available for Rent in Saras Nagar, Ahmadnagar "
medium,"Shreeya Atlanta is located from sindhubhavan road to 100feet main road, we have 700sqft onward showr 1500 Sq-ft Commercial Showroom is available for Rent in Sindhu Bhavan Marg, Ahmedabad for 85,000"
high,"Premium showroom available for rent at most desirable location of city Money Plant7600 sqftGota,Ahme 7600 Sq-ft Commercial Showroom is available for Rent in Gota, Ahmedabad for 6.80 Lac(s)"
high,"Shivam Trade Center Ahmedabad West is spread over 0.73 acres and have 256 units to offer. The proper 9000 Sq-yrd Commercial Showroom is available for Rent in Ambli Bopal Road, Ahmedabad for 4.83 Lac(s)"
high,"prime locality of Ahmedabad. A lot of development is happening in this area. Property is well connec 1668 Sq-ft Commercial Showroom is available for Rent in Gota, Ahmedabad for 1.0 Lac(s)"
high,"15,000 sqft Carpet Ground floor plus First floor Combo available for Rent at Iscon junction,Main S G 27300 Sq-ft Commercial Showroom is available for Rent in Sarkhej Gandhinagar Highway, Ahmedabad for 14.25 Lac(s)"
high,"Showroom available on Rent at a premium location of Ahmedabad west at Bopal T junction. Best for Clo 45000 Sq-ft Commercial Showroom is available for Rent in Iscon Ambli Road, Ahmedabad for 1.80 Lac(s)"
high,"1st floor showroom available on rent suitable for any retail business, corporate office, gym  etc 5000 Sq-yrd Commercial Showroom is available for Rent in Sindhu Bhavan Marg, Ahmedabad for 2.80 Lac(s)"
high,"best showroom for rent in bodakdev, main road location 4000 Sq-yrd Commercial Showroom is available for Rent in Judges Bunglow Road, Ahmedabad for 4.75 Lac(s)"
high,"Commercial Showroom Available for rent at Prime location of bodakdev, ahmedabad. Contavt for more de 10000 Sq-yrd Commercial Showroom is available for Rent in Bodakdev, Ahmedabad for 2.99 Lac(s)"
medium,"Commercial Retail Space available for Long Lease on Sindhu Bhavan Marg, with Frontage of 100 feet an   Commercial Showroom is available for Rent in Sindhu Bhavan Marg, Ahmedabad for 1.10 Lac(s)"
high,"Commercial Showroom Available for long Lease. Located in one of the posh area of Ahmedabad with good 4500 Sq-yrd Commercial Showroom is available for Rent in Sindhu Bhavan Marg, Ahmedabad for 3.50 Lac(s)"
high,"Sola...1644 Sqft...Located in Sola, Ahmedabad, the Aavishkar Atlantis One is a thoughtfully planned  5000 Sq-yrd Commercial Showroom is available for Rent in Science City Road, Ahmedabad for 1.60 Lac(s)"
high,"premium showroom available for rent at your proficent zone 4000 Sq-yrd Commercial Showroom is available for Rent in Bopal, Ahmedabad for 3.48 Lac(s)"
high,"A well located commercial showroom is available for rent in the prime locality of Ahmedabad. A lot o 1850 Sq-ft Commercial Showroom is available for Rent in Shivranjani, Ahmedabad for 2.25 Lac(s)"
high,"A Well Located Ground Floor Commercial Showroom. The Prime Locality of Ahmedabad. The Property Is Ve 5000 Sq-yrd Commercial Showroom is available for Rent in Bodakdev, Ahmedabad for 2.60 Lac(s)"
medium,"  Commercial Showroom is available for Rent in Thaltej, Ahmedabad for 4.72 Lac(s)   Commercial Showroom is available for Rent in Thaltej, Ahmedabad for 4.72 Lac(s)"
high,"Dream Space is a premier real estate firm dedicated to transforming the way you experience property  855 Sq-ft Commercial Showroom is available for Rent in Municipal Karmachari Nagar, Ahmedabad for 72,000"
high,"Commercial Shop  Showroom is available for rent at Ahmedabad with all the facility and good connecti 2269 Sq-ft Commercial Showroom is available for Rent in Gota, Ahmedabad for 1.58 Lac(s)"
high,"16000 sq.ft. showroom space available on Rent in Gota.This Building is newly Constructed and well ma 16000 Sq-ft Commercial Showroom is available for Rent in Gota, Ahmedabad for 8.0 Lac(s)"
high,"Located on the ground floor showroom for Rent with a prominent SG Highway frontage and road view, th 5000 Sq-yrd Commercial Showroom is available for Rent in Sarkhej Gandhinagar Highway, Ahmedabad for 4.0 Lac(s)"
high,"sarkhej highway, main facing road, powerbackup, premium location 3000 Sq-ft Commercial Shop is available for Rent in Sarkhej, Ahmedabad for 50,000"
medium,"The showroom has well equipped multilevel parking. The building is aged 1 to 2 years. The property i   Commercial Showroom is available for Rent in Sardar Patel Ring Road, Ahmedabad for 45,000"
medium,"Newly Renovated shop with Posh Interiors in an upmarket location. High end shop with great location    Commercial Shop is available for Rent in Chimanlal Girdharlal Road, Ahmedabad for 75,000"
medium,"Porch location, AllocatedParking2, CentreCourt   Commercial Showroom is available for Rent in Bopal, Ahmedabad for 24,000"
medium,"  Commercial Shop is available for Rent in South Bopal, Ahmedabad for 45,000   Commercial Shop is available for Rent in South Bopal, Ahmedabad for 45,000"
medium,"Unlock the potential of your business with this prime commercial showroom available for rent in the    Commercial Showroom is available for Rent in Science City, Ahmedabad for 1.37 Lac(s)"
medium,"  Commercial Showroom is available for Rent in Vastrapur, Ahmedabad for 90,000   Commercial Showroom is available for Rent in Vastrapur, Ahmedabad for 90,000"
medium,"  Commercial Showroom is available for Rent in Sarkhej Gandhinagar Highway, Ahmedabad for 25,000   Commercial Showroom is available for Rent in Sarkhej Gandhinagar Highway, Ahmedabad for 25,000"
high,"  Commercial Shop is available for Rent in Nikol, Ahmedabad for 15,000   Commercial Shop is available for Rent in Nikol, Ahmedabad for 15,000"
high,"its very good ground floor shop for rent nice location nice locality well maintain complex with all  3000 Sq-ft Commercial Shop is available for Rent in South Bopal, Ahmedabad for 40,000"
medium,"  Commercial Shop faces East direction & is located at 3rd floor. It offers an unmatched view of the   Commercial Shop is available for Rent in Odhav, Ahmedabad for 8,000"
low,"nan   Commercial Showroom is available for Rent in , Ahmedabad for 65,000"
medium,"nan   Commercial Shop is available for Rent in , Ahmedabad for 15,000"
low,"nan   Commercial Shop is available for Rent in Vatva, Ahmedabad for 8,000"
low,"nan   Commercial Shop is available for Rent in Gota, Ahmedabad for 23,000"
low," This spacious Commercial Shop is located at Ground floor . The Commercial Shop Apartment constructi   Commercial Shop is available for Rent in Astodia, Ahmedabad for 50,000"
low,"nan   Commercial Shop is available for Rent in Mandal, Ahmedabad for 30,000"
