cScore,merged_col
low,"480 Sq-yrd Commercial Land is available for Sale in Shirdi Hwy, Ahmadnagar for 1.0 Crore(s) 480 Sq-yrd Commercial Land is available for Sale in Shirdi Hwy, Ahmadnagar for 1.0 Crore(s)"
medium,"good property for investment 151 Guntha Commercial Land is available for Sale in , Ahmadnagar for 8.3 Crore(s)"
low,"5280 Sq-ft Commercial Land is available for Sale in Balikashram Road, Ahmadnagar for 8.4 Crore(s) 5280 Sq-ft Commercial Land is available for Sale in Balikashram Road, Ahmadnagar for 8.4 Crore(s)"
medium,"15 Acre Industrial Land is available for Sale in Newasa Fata, Ahmadnagar for 15.0 Crore(s) 15 Acre Industrial Land is available for Sale in Newasa Fata, Ahmadnagar for 15.0 Crore(s)"
low,"156 Are Commercial Land is available for Sale in Kopargaon Shirdi Ahmadnagar Pune Highway, Ahmadnaga 156 Are Commercial Land is available for Sale in Kopargaon Shirdi Ahmadnagar Pune Highway, Ahmadnagar for 6.0 Crore(s)"
low,"65 Guntha Industrial Land is available for Sale in , Ahmadnagar for 1.2 Crore(s) 65 Guntha Industrial Land is available for Sale in , Ahmadnagar for 1.2 Crore(s)"
low,"41000 Sq-ft Commercial Land is available for Sale in Newasa Fata, Ahmadnagar for 6.0 Crore(s) 41000 Sq-ft Commercial Land is available for Sale in Newasa Fata, Ahmadnagar for 6.0 Crore(s)"
low,"5 Acre Commercial Land is available for Sale in , Ahmadnagar for 4.5 Crore(s) 5 Acre Commercial Land is available for Sale in , Ahmadnagar for 4.5 Crore(s)"
medium,"1 Acre Industrial Land is available for Sale in Parner, Ahmadnagar for 1.5 Crore(s) 1 Acre Industrial Land is available for Sale in Parner, Ahmadnagar for 1.5 Crore(s)"
low,"205 Guntha Commercial Land is available for Sale in Shirdi, Ahmadnagar  205 Guntha Commercial Land is available for Sale in Shirdi, Ahmadnagar "
medium,"54000 Sq-ft Commercial Land is available for Sale in Newasa Fata, Ahmadnagar for 5.0 Crore(s) 54000 Sq-ft Commercial Land is available for Sale in Newasa Fata, Ahmadnagar for 5.0 Crore(s)"
high,"Land for Sale in VejalakaThis 18 vigha plot is available for sale in Vejalaka, offering excellent ag 51192 Sq-yrd Industrial Land is available for Sale in Bagodara, Ahmedabad for 10.8 Crore(s)"
medium,"Industrial plot, Land available for sale. Suitable for multiple industrial or factory set up except  71100 Sq-yrd Industrial Land is available for Sale in Bhayala, Ahmedabad for 53.3 Crore(s)"
medium,"Explore this prime industrial land for sale in Bareja, Ahmedabad. Perfectly positioned for industria 2662 Sq-ft Industrial Land is available for Sale in Bareja, Ahmedabad for 2.2 Crore(s)"
medium,"Prime industrial land for sale in Moraiya, Ahmedabad, perfectly aligned as per Vaastu principles and 2100 Sq-yrd Industrial Land is available for Sale in Moraiya, Ahmedabad for 4.9 Crore(s)"
medium,"INDUSTRIAL OPEN PLOT FOR ALL INDUSTRIES LIKE GODOWN, FACTORY, MENUFACTURING UNIT 452 Sq-yrd Industrial Land is available for Sale in , Ahmedabad for 1.8 Crore(s)"
medium,"Unlock your business potential with this prime industrial land for sale in Bakrol Bujrang, Ahmedabad 500 Sq-ft Industrial Land is available for Sale in Bakrol Bujrang, Ahmedabad for 45.0 Lac(s)"
medium,"14550 Sq-yrd Commercial Land is available for Sale in Dholera, Ahmedabad for 9.0 Crore(s) 14550 Sq-yrd Commercial Land is available for Sale in Dholera, Ahmedabad for 9.0 Crore(s)"
medium,"Industrial land is available for sale. It has a plot area of 2655 sq-ft, it is a good location prope 2655 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 4.8 Crore(s)"
medium,"Discover a prime opportunity to invest in industrial land located in the bustling area of Khodiyar N 423 Sq-yrd Industrial Land is available for Sale in Khodiyarnagar Behrampura, Ahmedabad for 1.1 Crore(s)"
medium," Industrial Land spans over 500 X 0. 1 Bigha in length & breadth.  50 Bigha Industrial Land is available for Sale in Bavla, Ahmedabad for 27.5 Crore(s)"
high,"EXCELLENT COONECTIVTY AND GOOD LOCATED LAND.  WE HAVE AVAILABLE FROM 40 ACRES TO 10000 ACRES LAND IN 40000 Sq-yrd Industrial Land is available for Sale in Sanand, Ahmedabad for 20.0 Crore(s)"
medium,"Unlock the potential of your business with this prime industrial land for sale in Dholera, Ahmedabad 4840 Sq-yrd Industrial Land is available for Sale in Dholera, Ahmedabad for 1.1 Crore(s)"
high,"1761 sq.yd final plot is available for sale,It is located on 18mt Tp road,R2 zone,Suitable for Corpo 1761 Sq-yrd Commercial Land is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 49.3 Crore(s)"
medium,"Unlock the potential of your business with this prime commercial land situated on Dehgam Road, Ahmed 1480 Sq-ft Commercial Land is available for Sale in Dehgam Road, Ahmedabad for 1.0 Crore(s)"
high,"AVAILABLE INDUSTRIAL  AGRICULTURE LAND  INDUSTRIAL SHED WITH AVAILABILITY OF ALL FACILITIES. AVAILAB 40000 Sq-yrd Industrial Land is available for Sale in Bavla, Ahmedabad for 17.2 Crore(s)"
high,"An outstanding Industrial plot is available for sale It is one of the best locations of Ahmedabad. V 2500 Sq-yrd Industrial Land is available for Sale in Bavla, Ahmedabad for 3.6 Crore(s)"
medium,"Presenting an excellent opportunity with this industrial land for sale in Bakrol Bujrang, Ahmedabad, 4183 Sq-ft Industrial Land is available for Sale in Bakrol Bujrang, Ahmedabad for 70.24 Lac(s)"
high,"Facing the east direction, this huge commercial land is available for sale. Situated in the prime ar 6000 Sq-yrd Commercial Land is available for Sale in Dholera, Ahmedabad for 2.0 Crore(s)"
high,"ASHISH ESTATE IS HAVING MANY OPTIONS OF ALL KIND OF LAND NEARBY THE AHMEDABAD FOR THOSE WHO ARE LOOK 40000 Sq-yrd Industrial Land is available for Sale in Sanand, Ahmedabad for 24.0 Crore(s)"
high,"Industrial Land available for sell in Kerala GIDC its well known industrial zone in Ahmedabad 5600 Sq-ft Industrial Land is available for Sale in Kerala, Ahmedabad for 3.6 Crore(s)"
high,"THIS IS A INDUSTRIAL PLOT IN THIS SIDE PLOT STARTING SIZES 402 SQYDS TO 1848 SQYDS MORE DETAIL PLZ.C 402 Sq-yrd Industrial Land is available for Sale in Anandpur, Ahmedabad for 28.14 Lac(s)"
high,"Industrial NA Land for Sale in Bavla Ahmedabad. 40000 Sq-yrd Industrial Land is available for Sale in Bhayala, Ahmedabad for 24.0 Crore(s)"
high,"5000 sqyard plot for sale, road to 800m, prime location, ready to move 5000 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 5.5 Crore(s)"
high,"Free hold property , 10000 sq yrd plot and 40000 sqft construction, open from all side. Good quality 10000 Sq-yrd Industrial Land is available for Sale in Bavla, Ahmedabad for 12.0 Crore(s)"
medium,"east facing plot for sale. best for hospital corporate house. high end project. 600 Sq-yrd Commercial Land is available for Sale in Nehru Park, Ahmedabad for 13.5 Crore(s)"
medium,"Well constructed industrial shed with all facilities available in the scheme 26000 Sq-yrd Industrial Land is available for Sale in Kalol, Ahmedabad for 32.0 Crore(s)"
high,"MAIN CG ROAD PRIME LOCATION SUITABLE LAND FOR ANY COMMERCIAL OR LUXURIOUS APARTMENT PROJECT OR ANY H 3900 Sq-yrd Commercial Land is available for Sale in Navrangpura, Ahmedabad for 107.2 Crore(s)"
medium,"999 Sq-yrd Commercial Land is available for Sale in Bopal Gam, Ahmedabad for 4.44 Lac(s) 999 Sq-yrd Commercial Land is available for Sale in Bopal Gam, Ahmedabad for 4.44 Lac(s)"
medium,"1425 Sq-yrd Commercial Land is available for Sale in Bodakdev, Ahmedabad for 39.0 Crore(s) 1425 Sq-yrd Commercial Land is available for Sale in Bodakdev, Ahmedabad for 39.0 Crore(s)"
medium,"1700 square yard independent plot on 20ft road. Hotel, Hospital, Automobile work shop, warehouse ,ho 1400 Sq-m Commercial Land is available for Sale in Thaltej, Ahmedabad for 12.0 Crore(s)"
high,"An industrial plot is available for sale in Bhayla, located in Ozone Industrial Park 3. The availabl 5000 Sq-yrd Industrial Land is available for Sale in Bhayala, Ahmedabad for 2.2 Crore(s)"
medium,"Industrial plot available for sale, Suitable for warehousing, manufacturing unit, pharma industry et 5000 Sq-yrd Industrial Land is available for Sale in Bavla, Ahmedabad for 2.7 Crore(s)"
medium,"nan 452 Sq-yrd Industrial Land is available for Sale in Kathwada Road, Ahmedabad for 1.8 Crore(s)"
low,"nan 500 Sq-yrd Industrial Land is available for Sale in Bakrol Bujrang, Ahmedabad for 45.0 Lac(s)"
high,"EXCELLENT COONECTIVTY AND GOOD LOCATED LAND.  WE HAVE AVAILABLE FROM 40 ACRES TO 10000 ACRES LAND IN 110 Bigha Industrial Land is available for Sale in Sanand, Ahmedabad for 77.0 Crore(s)"
medium,"800 sq.yd individual plot is available for sale,Suitable for corporate house, etc..Feel free to cont 800 Sq-yrd Commercial Land is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 13.2 Crore(s)"
high,"AVAILABLE INDUSTRIAL  AGRICULTURE LAND  INDUSTRIAL SHED WITH AVAILABILITY OF ALL FACILITIES. AVAILAB 15000 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 7.5 Crore(s)"
high,"An outstanding Industrial plot is available for sale It is one of the best locations of Ahmedabad. V 3000 Sq-yrd Industrial Land is available for Sale in Sanathal, Ahmedabad for 5.4 Crore(s)"
medium,"AVAILABLE  MANY MORE  INDUSTRIAL SHED / WAREHOUSE / FACTORY /   GODOWN /     AREA  IN   VATVA , NARO 50 Acre Industrial Land is available for Sale in Bavla, Ahmedabad for 22.5 Crore(s)"
high,"Industrial NA Land for sale in Rajoda, Bavla at Ahmedabad Rajkot NH 47. 20000 Sq-yrd Industrial Land is available for Sale in Rajoda, Ahmedabad for 24.0 Crore(s)"
high,"plot for sale , prime location, ready to move,road to 500m 2700 Sq-yrd Industrial Land is available for Sale in Moraiya, Ahmedabad for 2.1 Crore(s)"
medium,"Only industrial plot , small size 367 sq yrd SUB, 9 mtr road. best for small scale industries and in 367 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 55.0 Lac(s)"
medium,"Industrial Land available for sale in Paldi Kankaj area , Suitable for any big industry or plotting  70000 Sq-yrd Industrial Land is available for Sale in Paldi Paldi Kankaj, Ahmedabad for 70.0 Crore(s)"
medium,"Sale : 12 bigha land::NA IN UNDER PROCESS::single owner property::Best location::Near HONDA FOUR WHE 12 Bigha Industrial Land is available for Sale in Vitthalapur, Ahmedabad for 11.0 Crore(s)"
medium,"good location prime Poperty main road pre lese Poperty Rent on going call more information........ 549 Sq-yrd Commercial Land is available for Sale in Sarkhej, Ahmedabad for 6.5 Crore(s)"
high,"1110 Sq.yd. Industrial Plot For Sale at Chaitanya Estate,Bhavda, Bakrol.Here in each plot soil is pr 1110 Sq-yrd Industrial Land is available for Sale in Bhavda Road, Ahmedabad for 1.5 Crore(s)"
high,"This Shiv Industrical Park Commercial land is located in the prime Industrial area of Changodar, Ahm 1003 Sq-yrd Commercial Land is available for Sale in Changodar, Ahmedabad for 1.3 Crore(s)"
high,"Industrial land for sell in well connected location of Ahmedabad, For queries and inquiries, contact 3500 Sq-yrd Industrial Land is available for Sale in Moraiya, Ahmedabad for 10.8 Crore(s)"
high,"Spacious layout,Stunning views, luxurious finishes, and ample entertainment space make this property 888 Sq-yrd Commercial Land is available for Sale in Anand Nagar Prahlad Nagar, Ahmedabad for 18.6 Crore(s)"
medium,"This Property is located in Dholera SIR. 10 Bigha Industrial Land is available for Sale in Dholera, Ahmedabad for 4.2 Crore(s)"
medium,"sell Industrial plot in shahibag ahmedabad, 618 sqr yard plot area, 618 Sq-yrd Industrial Land is available for Sale in Tavdipura, Ahmedabad for 7.7 Crore(s)"
medium,"Commercial land is available for sale. It has plot area of 30000 sq-ft, it is a good location proper 30000 Sq-ft Commercial Land is available for Sale in Bopal, Ahmedabad for 35.0 Crore(s)"
low,"nan 150 Sq-yrd Commercial Land is available for Sale in Rakhial Road, Ahmedabad for 1.2 Crore(s)"
high,"Land for Sale in DholkaThis 18 vigha industrial land is located along the DholkaBagodra Main Highway 51192 Sq-yrd Industrial Land is available for Sale in Bagodara, Ahmedabad for 10.8 Crore(s)"
medium,"Industrial plot available near Jetalpur area thats suitable for all kind of industrial setup purpose 2500 Sq-yrd Industrial Land is available for Sale in Jetalpur, Ahmedabad for 3.3 Crore(s)"
medium,"WE ARE SPECIALIST FOR LAND IN AHMEDABAD, SANAND, VATVA, CHANGODAR, VADODARA..SUITABLE FOR COMPANY. G 25000 Sq-yrd Industrial Land is available for Sale in Bavla, Ahmedabad for 12.5 Crore(s)"
medium,"nan 1300 Sq-yrd Commercial Land is available for Sale in Drive In Road, Ahmedabad for 24.0 Crore(s)"
high,"An outstanding Industrial land is available for sale It is one of the best locations of Ahmedabad. V 6500 Sq-m Industrial Land is available for Sale in Aslali, Ahmedabad for 4.8 Crore(s)"
high,"Industrial NA Land for Sale in Changodar Ahmedabad. 5000 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 10.0 Crore(s)"
high,"prime location, ready to move, main road, also available 500 sqyard to 5000 sqyard plot ready to mov 3600 Sq-ft Industrial Land is available for Sale in Changodar, Ahmedabad for 46.0 Lac(s)"
medium,"sale21000sqydplotindustrialNATitleclearcompoundwallBestlocationidealforpharmaindustriesandwarehousin 21000 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 25.0 Crore(s)"
medium,"7000 Sq-yrd Industrial Land is available for Sale in Naroda, Ahmedabad for 35.0 Crore(s) 7000 Sq-yrd Industrial Land is available for Sale in Naroda, Ahmedabad for 35.0 Crore(s)"
medium,"good location prime Poperty main road pre. lese Poperty Rent On Going call more information.... 543 Sq-yrd Commercial Land is available for Sale in Sarkhej, Ahmedabad for 6.5 Crore(s)"
high,"Double Road Corner 809 Sq.Yd. Plot for Sale at Indore Highway, Bakrolboth road are 60 ft,24X7 Water  809 Sq-yrd Industrial Land is available for Sale in Bakrol, Ahmedabad for 90.0 Lac(s)"
medium,"his Tirupati Industrial Estate commercial plot, located in the Tirupati Industrial Estate, Narol, Ah 107 Sq-yrd Commercial Land is available for Sale in Narolgam, Ahmedabad for 45.0 Lac(s)"
high,"Spacious Industrial Shed for sale Ideal for manufacturing, storage, or industrial operations.   Enjo 5200 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 7.2 Crore(s)"
medium,"Commercial land for sell in one of the prime location of Ahmedabad, SG Highway, For queries and inqu 4400 Sq-yrd Commercial Land is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 70.4 Crore(s)"
high,"Residential plot available on sale in antrakshitij, nasmed. Plot size 1100sqyd call for visit or mor 1100 Sq-yrd Commercial Land is available for Sale in Shilaj, Ahmedabad for 3.8 Crore(s)"
high,"Exceptional craftsmanship, designer touches, and a prime location make this home a true gem.Thoughtf 1080 Sq-yrd Commercial Land is available for Sale in Panjara Pol, Ahmedabad for 1.8 Crore(s)"
medium,"18 meter road corner 1750 Sq-yrd Commercial Land is available for Sale in Gota, Ahmedabad for 26.2 Crore(s)"
medium,"2200 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 3.0 Crore(s) 2200 Sq-yrd Industrial Land is available for Sale in Changodar, Ahmedabad for 3.0 Crore(s)"
high,"Unlock an exceptional investment opportunity with this prime commercial land for sale in Dholera, Ah 8250 Sq-yrd Commercial Land is available for Sale in Dholera, Ahmedabad for 5.7 Crore(s)"
low,"1900 Sq-yrd Industrial Land is available for Sale in Piplaj, Ahmedabad for 3.3 Crore(s) 1900 Sq-yrd Industrial Land is available for Sale in Piplaj, Ahmedabad for 3.3 Crore(s)"
low,"84000 Sq-ft Industrial Land is available for Sale in Kubadthal, Ahmedabad for 3.0 Crore(s) 84000 Sq-ft Industrial Land is available for Sale in Kubadthal, Ahmedabad for 3.0 Crore(s)"
low,"300 Sq-yrd Commercial Land is available for Sale in Bavla, Ahmedabad for 21.0 Lac(s) 300 Sq-yrd Commercial Land is available for Sale in Bavla, Ahmedabad for 21.0 Lac(s)"
low,"8150 Sq-yrd Industrial Land is available for Sale in Kubadthal, Ahmedabad for 60.0 Lac(s) 8150 Sq-yrd Industrial Land is available for Sale in Kubadthal, Ahmedabad for 60.0 Lac(s)"
medium,"9000 Sq-ft Industrial Land is available for Sale in G Ward Kuber Nagar, Ahmedabad for 6.5 Crore(s) 9000 Sq-ft Industrial Land is available for Sale in G Ward Kuber Nagar, Ahmedabad for 6.5 Crore(s)"
low,"9500 Sq-yrd Commercial Land is available for Sale in Jetalpur, Ahmedabad for 13.5 Crore(s) 9500 Sq-yrd Commercial Land is available for Sale in Jetalpur, Ahmedabad for 13.5 Crore(s)"
low,"37000 Sq-yrd Industrial Land is available for Sale in Jetalpur, Ahmedabad for 18.5 Crore(s) 37000 Sq-yrd Industrial Land is available for Sale in Jetalpur, Ahmedabad for 18.5 Crore(s)"
low,"286 Sq-ft Industrial Land is available for Sale in Daskroi, Ahmedabad for 27.17 Lac(s) 286 Sq-ft Industrial Land is available for Sale in Daskroi, Ahmedabad for 27.17 Lac(s)"
low,"6400 Sq-yrd Industrial Land is available for Sale in Daskroi, Ahmedabad for 5.2 Crore(s) 6400 Sq-yrd Industrial Land is available for Sale in Daskroi, Ahmedabad for 5.2 Crore(s)"
low,"328 Sq-yrd Commercial Land is available for Sale in Koba, Ahmedabad for 1.1 Crore(s) 328 Sq-yrd Commercial Land is available for Sale in Koba, Ahmedabad for 1.1 Crore(s)"
medium,"425 Sq-yrd Commercial Land is available for Sale in Sanand Nalsarovar Road, Ahmedabad for 12.0 Lac(s 425 Sq-yrd Commercial Land is available for Sale in Sanand Nalsarovar Road, Ahmedabad for 12.0 Lac(s)"
low,"12000 Sq-yrd Industrial Land is available for Sale in , Ahmedabad for 1.2 Crore(s) 12000 Sq-yrd Industrial Land is available for Sale in , Ahmedabad for 1.2 Crore(s)"
low,"1000 Sq-yrd Industrial Land is available for Sale in Viramgam, Ahmedabad for 90.0 Lac(s) 1000 Sq-yrd Industrial Land is available for Sale in Viramgam, Ahmedabad for 90.0 Lac(s)"
medium,"Indias first city which is being built from zeroIndias first city which is being built from zeroIndi 100 Sq-yrd Commercial Land is available for Sale in , Ahmedabad for 5.0 Lac(s)"
low,"400 Sq-yrd Industrial Land is available for Sale in , Ahmedabad for 1.0 Crore(s) 400 Sq-yrd Industrial Land is available for Sale in , Ahmedabad for 1.0 Crore(s)"
low,"1362 Sq-yrd Commercial Land is available for Sale in Gandhi Road, Ahmedabad for 2.2 Crore(s) 1362 Sq-yrd Commercial Land is available for Sale in Gandhi Road, Ahmedabad for 2.2 Crore(s)"
medium,"Open, well-maintained property for Sale. It is a Industrial Land situated in Hatkeshwar, Ahmedabad.  4000 Sq-ft Industrial Land is available for Sale in Hatkeshwar, Ahmedabad for 1.2 Crore(s)"
low,"305 Sq-yrd Commercial Land is available for Sale in Maninagar, Ahmedabad for 3.5 Crore(s) 305 Sq-yrd Commercial Land is available for Sale in Maninagar, Ahmedabad for 3.5 Crore(s)"
medium,"1050 Sq.Yd Commercial Plot Available For sale near mithakhali cross Road, more details 98 25 25 88 2 1050 Sq-yrd Commercial Land is available for Sale in Mithakhali, Ahmedabad for 26.2 Crore(s)"
medium,"Sell Industrial plot in kamod area, prime location, main road 1900 Sq-yrd Industrial Land is available for Sale in Kamod, Ahmedabad for 2.6 Crore(s)"
medium,"best location 1450 Sq-yrd Industrial Land is available for Sale in , Ahmedabad for 3.5 Crore(s)"
medium,"The property is located near prime location of bhairavnath cross road  It is a well-maintained socie 316 Sq-yrd Commercial Land is available for Sale in Bhairavnath Road, Ahmedabad for 1.5 Crore(s)"
medium,"One of a kind HiTech Industrial Plant with assured ROI 12 from day 1. Fully Loaded with facilities s 1400 Sq-yrd Commercial Land is available for Sale in Vitthalapur, Ahmedabad for 91.0 Lac(s)"
medium,"331 Sq-yrd Industrial Land is available for Sale in Koteshwar, Ahmedabad for 3.1 Crore(s) 331 Sq-yrd Industrial Land is available for Sale in Koteshwar, Ahmedabad for 3.1 Crore(s)"
medium,"This is NA NOC tital clear land 6500 var sarve no 3500 var somthing FP 6500 Sq-yrd Commercial Land is available for Sale in Fatehwadi, Ahmedabad for 21.0 Crore(s)"
medium,"565 sq. yd. Two Plots available for sale in Vibrant Industrial Park 3, Vahelal, Zak. 565 Sq-yrd Industrial Land is available for Sale in Vahelal, Ahmedabad for 36.72 Lac(s)"
medium,"near Maninagar railway station and partially constructed 695 Sq-yrd Commercial Land is available for Sale in Maninagar West, Ahmedabad for 14.0 Crore(s)"
medium,"This is on national highway 59 and Modasa to Shamdaji  prime location commercial NA land with constr 640000 Sq-ft Commercial Land is available for Sale in , Ahmedabad for 60.0 Crore(s)"
medium,"Rera Aproned , NA NOC TITLE CLEAR 175 Sq-yrd Industrial Land is available for Sale in Kathwada GIDC, Ahmedabad for 47.0 Lac(s)"
medium,"200 Sq-yrd Commercial Land is available for Sale in Juhapura, Ahmedabad for 90.0 Lac(s) 200 Sq-yrd Commercial Land is available for Sale in Juhapura, Ahmedabad for 90.0 Lac(s)"
