cScore,merged_col
medium,"  Commercial Office Space is available for Sale in , Agra for 23.0 Lac(s)   Commercial Office Space is available for Sale in , Agra for 23.0 Lac(s)"
low,"  Commercial Office Space is available for Sale in Sikandra, Agra for 2.5 Crore(s)   Commercial Office Space is available for Sale in Sikandra, Agra for 2.5 Crore(s)"
low,"  Commercial Office Space is available for Sale in Avas Vikas Colony, Agra for 26.0 Lac(s)   Commercial Office Space is available for Sale in Avas Vikas Colony, Agra for 26.0 Lac(s)"
low,"  Commercial Office Space is available for Sale in Sanjay Place, Agra for 1.0 Crore(s)   Commercial Office Space is available for Sale in Sanjay Place, Agra for 1.0 Crore(s)"
medium,"Prime location golden opportunity for hospital and villa house and hotelsPlease only call If you are   Commercial Office Space is available for Sale in , Agra for 4.50 Lac(s)"
low,"  Commercial Office Space is available for Sale in Sadar Bhati, Agra for 3.5 Crore(s)   Commercial Office Space is available for Sale in Sadar Bhati, Agra for 3.5 Crore(s)"
low,"  Commercial Office Space is available for Sale in Sikandra Scheme, Agra for 70.0 Lac(s)   Commercial Office Space is available for Sale in Sikandra Scheme, Agra for 70.0 Lac(s)"
medium,"  Commercial Office Space is available for Sale in Sanjay Place, Agra for 24.0 Lac(s)   Commercial Office Space is available for Sale in Sanjay Place, Agra for 24.0 Lac(s)"
medium,"  Commercial Office Space is available for Sale in Civil Lines, Agra for 60.0 Lac(s)   Commercial Office Space is available for Sale in Civil Lines, Agra for 60.0 Lac(s)"
medium,"A roadside property which is fully furnished and constructed as per the Vastu..You can use the prope   Commercial Office Space is available for Sale in Shahganj, Agra for 70.0 Lac(s)"
low,"  Commercial Office Space is available for Sale in Sanjay Place, Agra for 21.0 Lac(s)   Commercial Office Space is available for Sale in Sanjay Place, Agra for 21.0 Lac(s)"
medium,"  Commercial Office Space is available for Sale in Avas Vikas Colony, Agra for 29.0 Lac(s)   Commercial Office Space is available for Sale in Avas Vikas Colony, Agra for 29.0 Lac(s)"
medium,"on hariparwat   Commercial Office Space is available for Sale in Sanjay Place, Agra for 8.0 Lac(s)"
low,"  Commercial Office Space is available for Sale in Dayal Bagh, Agra    Commercial Office Space is available for Sale in Dayal Bagh, Agra "
medium,"Located in the main Market of Ahmednagar District. Located at the centre of the city with all necess   Commercial Office Space is available for Sale in , Ahmadnagar for 27.0 Lac(s)"
medium,"Ready to move in property of 480 sq. feet, fully furnished with partitions and independent washroom   Commercial Office Space is available for Sale in , Ahmadnagar for 40.0 Lac(s)"
low," This spacious Commercial Office Space is located at 3rd floor in a tower of total 4 floors. The Com   Commercial Office Space is available for Sale in , Ahmadnagar for 32.0 Lac(s)"
low,"Commercial Office Space for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 3349.0  Sq-ft. Th   Commercial Office Space is available for Sale in Vaishnodevi Circle, Ahmedabad for 2.3 Crore(s)"
low,"Commercial Office Space for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 1300.0     Commercial Office Space is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 93.60 Lac(s)"
low,"Commercial Office Space for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 11598.0  Sq-ft. Thi   Commercial Office Space is available for Sale in Iscon Ambli Road, Ahmedabad for 9.2 Crore(s)"
low,"Commercial Office Space for Sale in Chharodi, Ahmedabad. Covered area is 4688.0  Sq-ft. This propert   Commercial Office Space is available for Sale in Chharodi, Ahmedabad for 3.2 Crore(s)"
low,"Commercial Office Space for Sale in Ambli, Ahmedabad. Covered area is 1097.0  Sq-ft. This property b   Commercial Office Space is available for Sale in Ambli, Ahmedabad for 65.28 Lac(s)"
low,"Commercial Office Space for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 11598.0  Sq-ft. Thi   Commercial Office Space is available for Sale in Iscon Ambli Road, Ahmedabad for 9.2 Crore(s)"
low,"Commercial Office Space for Sale in Ambli, Ahmedabad. Covered area is 5000.0  Sq-ft. This property b   Commercial Office Space is available for Sale in Ambli, Ahmedabad for 4.2 Crore(s)"
low,"Commercial Office Space for Sale in Ambli, Ahmedabad. Covered area is 3344.0  Sq-ft. This property b   Commercial Office Space is available for Sale in Ambli, Ahmedabad for 1.9 Crore(s)"
low,"Commercial Office Space for Sale in Iscon Ambli Road, Ahmedabad. Covered area is 11598.0  Sq-ft. Thi   Commercial Office Space is available for Sale in Iscon Ambli Road, Ahmedabad for 9.2 Crore(s)"
low,"Commercial Office Space for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 2898.0  Sq-ft. Th   Commercial Office Space is available for Sale in Vaishnodevi Circle, Ahmedabad for 2.2 Crore(s)"
high,"Spacious office space for Sale road touch with the best view and overlooking, newly constructed with 45000 Sq-ft Commercial Office Space is available for Sale in Ambli, Ahmedabad for 60.0 Lac(s)"
high,"Premium officespace available for sell at most desirable location of city Trogon Twin Towers4224 sqf 4224 Sq-ft Commercial Office Space is available for Sale in Vaishnodevi Circle, Ahmedabad for 2.9 Crore(s)"
high,"this property we given to unfunished, furniture made by tenant, growing company, best location, best 10000 Sq-yrd Commercial Office Space is available for Sale in Satellite, Ahmedabad for 10.0 Crore(s)"
high,"Commercial office space is available for sale at Ahmedabad with all the facility and good connectivi 679 Sq-ft Commercial Office Space is available for Sale in Gota, Ahmedabad for 40.74 Lac(s)"
high,"Premium commercial office space at vaishnodevi circle. connected twin city. 1050 Sq.ft. call for mor 12000 Sq-ft Commercial Office Space is available for Sale in Vaishnodevi Circle, Ahmedabad for 73.50 Lac(s)"
high,"2125 sqft office avalable for Sale at Unicus Shyamal  is located at Ahyamal Junction  The aesthetica 2125 Sq-ft Commercial Office Space is available for Sale in Satellite, Ahmedabad for 1.4 Crore(s)"
high,"An exceptional 4545 sq. ft. office space is available for rent in the prestigious Venus Atlantis bui 5000 Sq-yrd Commercial Office Space is available for Sale in Shivranjani Cross Road, Ahmedabad for 4.9 Crore(s)"
low,"Rising from S.G Highway the commerical hub of Ahmedabad, Shilp Buisness Gateway is an impressive fir   Commercial Office Space is available for Sale in Chharodi, Ahmedabad for 3.2 Crore(s)"
high,"Fully furnished brand new office space of 1100 sqft carpet area leased out to an automobile company  50000 Sq-ft Commercial Office Space is available for Sale in Ambli Road, Ahmedabad for 1.7 Crore(s)"
high,"Fully Furnished Commercial Office Space with one cabin available for sale  suitable for computer rel   Commercial Office Space is available for Sale in Bodakdev, Ahmedabad for 1.7 Crore(s)"
high,"best office available for sale in sindhubhavan road 5000 Sq-yrd Commercial Office Space is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 1.2 Crore(s)"
high,"1706 sq.ft. office space available on Sale in Prime Connect at Ambli T Junction.There are 11 ft. hei 6000 Sq-yrd Commercial Office Space is available for Sale in Ambli, Ahmedabad for 81.35 Lac(s)"
high,"Its very good office space for immediate sell nice location nice locality road touch complex with al 5000 Sq-ft Commercial Office Space is available for Sale in Shyamal Cross Road, Ahmedabad for 55.0 Lac(s)"
high,"Krish Cubical, Thaltej...921 Sqft Office Space Available for Sale...Savaliya Group envisions providi 5000 Sq-yrd Commercial Office Space is available for Sale in Thaltej, Ahmedabad for 59.86 Lac(s)"
high,"Commercial office space is available for rent at Ahmedabad with all the facility and good connectivi 10000 Sq-yrd Commercial Office Space is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 2.9 Crore(s)"
high,"Fully Furnished Office Available for Sell on main SG Highway. 5000 Sq-yrd Commercial Office Space is available for Sale in Thaltej, Ahmedabad for 80.0 Lac(s)"
high,"Commercial office space is available for sale in maintain building at prime location, This is Unfurn 2000 Sq-ft Commercial Office Space is available for Sale in Ashram Road Area, Ahmedabad for 1.3 Crore(s)"
low,"Commercial Office Space for Sale in Sarkhej Gandhinagar Highway, Ahmedabad. Covered area is 2500.0     Commercial Office Space is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 1.8 Crore(s)"
high,"Swati 18 is a commercial project in Thaltej, Ahmedabad. Swati 18 is developing by Swati Procon.Swati   Commercial Office Space is available for Sale in Thaltej, Ahmedabad for 1.5 Crore(s)"
low,"Commercial Office Space for Sale in Vaishnodevi Circle, Ahmedabad. Covered area is 928.0  Sq-ft. Thi   Commercial Office Space is available for Sale in Vaishnodevi Circle, Ahmedabad for 64.96 Lac(s)"
medium,"The property is on the ground floor with a garden facing view   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 1.4 Crore(s)"
medium,"Commercial office space is available for sale. It covered area of 931 sq-ft, it is a good location p   Commercial Office Space is available for Sale in Anand Nagar Prahlad Nagar, Ahmedabad for 45.0 Lac(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Jodhpur Village, Ahmedabad for 31.0 Lac(s)"
high,"nan   Commercial Office Space is available for Sale in Gota, Ahmedabad for 1.6 Crore(s)"
high,"nan   Commercial Office Space is available for Sale in Odhav Road, Ahmedabad for 31.50 Lac(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Sardar Patel Colony, Ahmedabad for 65.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Changodar, Ahmedabad for 29.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Naroda, Ahmedabad for 16.0 Lac(s)"
medium,"fully furnished office available for sell   Commercial Office Space is available for Sale in Navrangpura, Ahmedabad for 25.0 Lac(s)"
high,"Office available on sell  preleased property at Vastrapur   Commercial Office Space is available for Sale in Drive In Road, Ahmedabad for 2.0 Crore(s)"
high,"The property comprises of 1 director cabin Size 14.5 ft x 10 ft, conference room size 12.5 feet x 12 1215 Sq-ft Commercial Office Space is available for Sale in Ashram Road, Ahmedabad for 92.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Gurukul, Ahmedabad for 1.4 Crore(s)"
medium,"nan   Commercial Office Space is available for Sale in Vastrapur, Ahmedabad for 97.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Ambli Road, Ahmedabad for 83.0 Lac(s)"
medium,"409. Vinus amedus. Jodhapur char rasta ahmedabad. 380054   Commercial Office Space is available for Sale in , Ahmedabad for 1.1 Crore(s)"
high,"more details 88663 20202 i want to sell my office 510sf. fully furnished, 2 ac, private toilet, 1 bo   Commercial Office Space is available for Sale in Thaltej, Ahmedabad for 55.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Bopal Road, Ahmedabad for 60.50 Lac(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Shivranjani, Ahmedabad for 41.0 Lac(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Bhudarpura, Ahmedabad for 37.50 Lac(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Nana Chiloda, Ahmedabad for 1.0 Crore(s)"
medium,"nan   Commercial Office Space is available for Sale in Drive In Road, Ahmedabad for 51.0 Lac(s)"
medium,"Nice location and suitable for small businesses with separate meeting and conference room available    Commercial Office Space is available for Sale in Jodhpur Village, Ahmedabad for 37.13 Lac(s)"
medium,"Commercial office space is available for sale. It has carpet area of 672 sq-ft, it is a good locatio   Commercial Office Space is available for Sale in Swastik Society, Ahmedabad for 39.0 Lac(s)"
medium,"Commercial office space is available for for sale. It has covered area 226 sq-ft, it is good locatio   Commercial Office Space is available for Sale in Gita Mandir, Ahmedabad for 12.52 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Vastrapur, Ahmedabad for 65.0 Lac(s)"
medium,"Please call this Phone number 982422  i am owner of this shop  1840   Commercial Office Space is available for Sale in Gota, Ahmedabad for 28.0 Lac(s)"
medium,"Commercial office space is available for sale. It CarpetBuilt-up area of 417 sq-ft, it is a good loc   Commercial Office Space is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 23.0 Lac(s)"
high,"Office Space for Sale in Siddhi Vinayak Business Tower, Makarba Road, Ahmedabad Strategically locate   Commercial Office Space is available for Sale in Makarba Road, Ahmedabad for 50.0 Lac(s)"
high,"Altra Professional office   Commercial Office Space is available for Sale in Gota, Ahmedabad for 40.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Vandematram Arcade, Ahmedabad for 30.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Sardar Patel Stadium Road, Ahmedabad for 53.60 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Makarba, Ahmedabad for 30.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Kalapi Nagar, Ahmedabad for 16.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Sattar Taluka Society, Ahmedabad for 7.0 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Navrangpura, Ahmedabad for 1.0 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Axar Nagar, Ahmedabad for 1.5 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Axar Nagar, Ahmedabad for 1.5 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Hebatpur, Ahmedabad for 44.33 Lac(s)"
medium,"Road View, On Main Market   Commercial Office Space is available for Sale in Gurukul Road, Ahmedabad for 30.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Madhupura, Ahmedabad for 60.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Niyojan Nagar, Ahmedabad for 85.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Odhav, Ahmedabad for 30.0 Lac(s)"
medium,"13600 sq feet, office like corporate office sale at Prahladnagar Ahmedabad.   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 7.4 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 1.1 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in , Ahmedabad for 40.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in , Ahmedabad for 1.2 Crore(s)"
low,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Ambawadi, Ahmedabad for 1.0 Crore(s)"
medium,"nan   Commercial Office Space is available for Sale in Vasna, Ahmedabad for 16.98 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Naroda, Ahmedabad for 30.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Satellite, Ahmedabad for 65.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 1.1 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Nikol, Ahmedabad for 80.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Isanpur, Ahmedabad for 65.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Nava Vadaj, Ahmedabad for 52.0 Lac(s)"
low,"Commercial Office Space is located at the advantageous 2nd floor in a tower of total 2 floors. FLRAD   Commercial Office Space is available for Sale in Singarwa, Ahmedabad for 10.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Maninagar, Ahmedabad for 55.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Vastrapur, Ahmedabad for 1.1 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Gurukul Road, Ahmedabad for 26.50 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Maninagar, Ahmedabad for 20.0 Lac(s)"
high,"nan   Commercial Office Space is available for Sale in Navrangpura, Ahmedabad for 1.9 Crore(s)"
medium,"Commercial office space is available for sale. It covered area of 2320 sq-ft, it is a good location    Commercial Office Space is available for Sale in Ashram Road, Ahmedabad for 2.7 Crore(s)"
medium,"nan   Commercial Office Space is available for Sale in Sardar Patel Ring Road, Ahmedabad for 17.50 Lac(s)"
medium,"Pre Leased Investment, 8  ROI , Fully furnished I, Main road Facing   Commercial Office Space is available for Sale in Ambli Bopal Road, Ahmedabad for 2.7 Crore(s)"
medium,"A commercial office space is on the market at S G Highway within a meticulously maintained building.   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 1.3 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Bhimjipura, Ahmedabad for 70.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in New Ranip, Ahmedabad for 1.8 Crore(s)"
medium,"nan   Commercial Office Space is available for Sale in Maninagar, Ahmedabad for 33.0 Lac(s)"
high," Freehold Commercial Office Space has unblocked view on front, facing Main Road. Situated at 3rd flo 2500 Sq-ft Commercial Office Space is available for Sale in Shahibag, Ahmedabad for 40.0 Lac(s)"
low,"Commercial office space is available for sale. It covered area of 375 sq-ft, it is a good location p   Commercial Office Space is available for Sale in Vasna, Ahmedabad for 25.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Ambli Bopal Road, Ahmedabad for 80.0 Lac(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Shivranjani, Ahmedabad for 59.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in , Ahmedabad for 27.0 Lac(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Shivranjani Cross Road, Ahmedabad for 1.0 Crore(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Vasant Vihar, Ahmedabad for 8.0 Crore(s)"
medium,"Commercial office space is available for sale. Road facing, in good location. Please contact for mor   Commercial Office Space is available for Sale in Vastrapur, Ahmedabad for 35.0 Lac(s)"
medium,"A modernDay ready to move office in ashram road, ahmedabad west for sale. It is readily available in 10000 Sq-ft Commercial Office Space is available for Sale in Ashram Road Area, Ahmedabad for 33.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Chandkheda, Ahmedabad for 46.0 Lac(s)"
medium,"best location   Commercial Office Space is available for Sale in Maninagar, Ahmedabad for 45.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 54.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Vastrapur, Ahmedabad for 23.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Naranpura, Ahmedabad for 1.8 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Paldi, Ahmedabad for 51.0 Lac(s)"
medium,"Commercial shop is available for sale. It covered area of 300 sq-ft, it is a good location property.   Commercial Office Space is available for Sale in , Ahmedabad for 35.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Paldi, Ahmedabad for 2.7 Crore(s)"
medium,"Corporate house for sale available in one of the premium location. Opp AMA and on main IIM road , be   Commercial Office Space is available for Sale in Panjara Pole, Ahmedabad for 5.0 Crore(s)"
low," It is a relatively new property with construction age less than 5.    Commercial Office Space is available for Sale in , Ahmedabad for 1.0 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Thaltej, Ahmedabad for 62.16 Lac(s)"
medium,"Commercial office space is available for sale. It is located in good area with lots of business oppo   Commercial Office Space is available for Sale in Maningar East, Ahmedabad for 26.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Nikol, Ahmedabad for 31.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 85.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Nava Vadaj, Ahmedabad for 41.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Shayona City, Ahmedabad for 35.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Navrangpura, Ahmedabad for 17.50 Lac(s)"
medium,"fully furnished with all electrical item   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 65.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Navarangpura, Ahmedabad for 42.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Ambawadi, Ahmedabad for 22.0 Lac(s)"
medium,"Commercial office space is available for sale. It covered area of 610 sq-ft, it is a good location p   Commercial Office Space is available for Sale in Gota, Ahmedabad for 44.0 Lac(s)"
low,"Commercial office space is available for sale. It covered area of 758 sq-ft, it is a good location p   Commercial Office Space is available for Sale in Satellite, Ahmedabad for 72.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Ashram Road, Ahmedabad for 45.0 Lac(s)"
high,"Conference and meeting rooms on demandCafeteria and tiffin eating spaceIndoor games for employeesOnc   Commercial Office Space is available for Sale in Shivranjani Cross Road, Ahmedabad for 51.19 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Shahibag, Ahmedabad for 4.5 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Chimanlal Girdharlal Road, Ahmedabad for 90.0 Lac(s)"
medium,"Fully furnished office with 4 wheeler alloted parking and ready to move office.   Commercial Office Space is available for Sale in Ambawadi, Ahmedabad for 55.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Nikol Road, Ahmedabad for 65.0 Lac(s)"
medium,"Fully Furnished office suitable for CA, IT, Call Center, Banking and all back office firms.   Commercial Office Space is available for Sale in Vasant Vihar, Ahmedabad for 30.0 Lac(s)"
high,"Highway and Garden View Facing585 Square FeetBig Glass Boss Cabin 2 Boss Chairs with Big Size Table3   Commercial Office Space is available for Sale in Makarba, Ahmedabad for 46.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Chandkheda, Ahmedabad for 1.3 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Ashram Road, Ahmedabad for 50.0 Lac(s)"
high,"Commercial office space is available for sale. It covered area of 1098 sq-ft, it is a good location    Commercial Office Space is available for Sale in Nehru Nagar Ambawadi, Ahmedabad for 1.4 Crore(s)"
medium," This spacious Commercial Office Space is located at 2nd floor in a tower of total 2 floors. Ample s   Commercial Office Space is available for Sale in Nandanvan, Ahmedabad for 17.51 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 42.0 Lac(s)"
medium,"rental income running   Commercial Office Space is available for Sale in Mirzapur, Ahmedabad for 60.0 Lac(s)"
medium,"Commercial office space is available for sale. It covered area of 280 sq-ft, it is a good location p   Commercial Office Space is available for Sale in Swastik Society, Ahmedabad for 14.90 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Gurukul, Ahmedabad for 65.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in , Ahmedabad for 68.0 Lac(s)"
medium,"immediate sale, fully furnished   Commercial Office Space is available for Sale in Bopal, Ahmedabad for 4.0 Crore(s)"
low,"nan   Commercial Office Space is available for Sale in Ambli Road, Ahmedabad for 6.8 Crore(s)"
medium,"nan   Commercial Office Space is available for Sale in , Ahmedabad for 45.0 Lac(s)"
medium,"Pre lease property for 9 year best product for investment. Good roi will you get   Commercial Office Space is available for Sale in Satellite, Ahmedabad for 88.12 Lac(s)"
low,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Shyamal Cross Road, Ahmedabad for 37.0 Lac(s)"
medium,"nan   Commercial Office Space is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 1.2 Crore(s)"
medium,"Commercial office space is available for sale. Fully commercial complex, main road touch.   Commercial Office Space is available for Sale in Ghatlodiya, Ahmedabad for 67.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Bapunagar, Ahmedabad for 65.0 Lac(s)"
medium,"Elevate your business presence with this office space for sale in Stellar, located on Sindhu Bhavan    Commercial Office Space is available for Sale in Sindhu Bhavan Marg, Ahmedabad for 2.3 Crore(s)"
medium,"Commercial Office Space located on 2nd floor provides breathing space on front as it overlooks Main  10000 Sq-ft Commercial Office Space is available for Sale in Sattar Taluka Society, Ahmedabad for 25.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Satellite, Ahmedabad for 41.50 Lac(s)"
medium,"fully furnished office with 10 workstation and 1 large cabin. with 1 parking   Commercial Office Space is available for Sale in Prahlad Nagar, Ahmedabad for 53.50 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Ghatlodiya, Ahmedabad for 58.0 Lac(s)"
medium,"good area in income tax       location is good with ahmedabad   Commercial Office Space is available for Sale in Ashram Road, Ahmedabad for 11.70 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Satellite, Ahmedabad for 35.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in , Ahmedabad for 85.0 Lac(s)"
medium,"Commercial office space is available for sale. It is a good location property. Please contact for mo   Commercial Office Space is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 3.2 Crore(s)"
medium,"Preleased to DevX at monthly rent of 47575   GST per month   Commercial Office Space is available for Sale in Bodakdev, Ahmedabad for 1.0 Crore(s)"
high,"My office is facing the main road of flyover and very well ventilated. Capsule lift opening is just    Commercial Office Space is available for Sale in Narolgam, Ahmedabad for 15.0 Lac(s)"
medium,"Commercial office space is available for sale. It covered area of 400 sq-ft, it is a good location p   Commercial Office Space is available for Sale in Sarkhej Gandhinagar Highway, Ahmedabad for 35.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Patiya, Ahmedabad for 45.0 Lac(s)"
low,"nan   Commercial Office Space is available for Sale in Nava Vadaj, Ahmedabad for 2.1 Crore(s)"
medium,"Offering very spacious area on very first floor of the building,With personal staircase and personal   Commercial Office Space is available for Sale in Naroda, Ahmedabad for 1.0 Crore(s)"
